WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
At                     -99     0     0     0     0     1     0     0     0     0       0
present                  1     1     7     7     4     2   277     1     1     1      12
present                  1     1     7     7    10     2   133     7     7     2      12
I                      -99     0     0     0     0     3     0     0     0     0       0
am                     -99     0     0     0     0     4     0     0     0     0       0
trying                   1     1     6     6    19     5   156     3     3     3      23
trying                   1     1     6     6    18     5   107     2     2     4      23
to                     -99     0     0     0     0     6     0     0     0     0       0
write                    1     1     5     5    30     7   222     4     4     5      10
my                     -99     0     0     0     0     8     0     0     0     0       0
first                    1     1     5     5    38     9   162     3     3     6      87
first                    1     1     5     5    35     9   119     0     0     7      87
serious                  1     1     7     7    48    10   198     7     7     8      11
serious                  1     1     7     7    45    10   180     4     4     9      11
novel,                   1     1     6     5    52    11   201     3     3    10       7
a                      -99     0     0     0     0    12     0     0     0     0       0
process                  1     1     7     7    58    13   183     0     0    11       7
process                  1     1     7     7    61    13   195     3     3    14       7
that                     1     1     4     4    68    14   243     2     2    12     871
seems                    1     1     5     5    74    15   177     3     3    13      30
seems                    1     1     5     5    76    15   181     5     5    15      30
to                       1     1     2     2    78    16    72     1     1    16    1597
involve                -99     0     0     0     0    17     0     0     0     0       0
endless                  1     2     7     7    15    18   207     7     7    18       5
displacement             1     2    12    12    17    19   103     1     1    17       1
displacement             1     2    12    12    22    19   335     6     6    19       1
activity,                1     2     9     8    35    20   175     6     6    20       9
activity,                1     2     9     8    32    20   156     3     3    21       9
and                    -99     0     0     0     0    21     0     0     0     0       0
I                      -99     0     0     0     0    22     0     0     0     0       0
find                     1     2     4     4    45    23   186     0     0    22      27
that                     1     2     4     4    50    24   121     0     0    23     871
that                     1     2     4     4    53    24   312     3     3    25     871
if                     -99     0     0     0     0    25     0     0     0     0       0
I                        1     2     1     1    58    26   227     0     0    24     327
switch                   1     2     6     6    60    27   484     0     0    26       2
The                      1     2     3     3    70    28   247     3     3    27    3511
Bill                     1     2     4     4    74    29   102     3     3    28       4
on                       1     2     2     2    77    30   160     1     1    29     417
at                     -99     0     0     0     0    31     0     0     0     0       0
9am                    -99     0     0     0     0    32     0     0     0     0       0
on                       1     3     2     2     8    33   144     1     1    30     417
UK                       1     3     2     2    11    34   188     1     1    32      12
Gold,                    1     3     5     4    14    35   328     1     1    31       8
I                      -99     0     0     0     0    36     0     0     0     0       0
am                       1     3     2     2    23    37    79     2     2    34      18
all                      1     3     3     3    26    38   144     2     2    33     167
all                      1     3     3     3    27    38   158     3     3    38     167
too                      1     3     3     3    30    39    97     2     2    39      56
likely                   1     3     6     6    33    40   245     1     1    35      16
to                     -99     0     0     0     0    41     0     0     0     0       0
be                       1     3     2     2    43    42   147     1     1    37     423
still                    1     3     5     5    46    43   179     1     1    36      52
watching                 1     3     8     8    54    44   128     3     3    42       8
hours                    1     3     5     5    63    45   193     3     3    43       9
later                    1     3     5     5    68    46   173     2     2    44      23
as                     -99     0     0     0     0    47     0     0     0     0       0
the                      1     3     3     3    75    48   185     0     0    45    3511
schedule               -99     0     0     0     0    49     0     0     0     0       0
swings                   1     4     6     6    13    50   222     4     4    46       1
its                    -99     0     0     0     0    51     0     0     0     0       0
way                      1     4     3     3    22    52   284     2     2    48      58
through                  1     4     7     7    25    53   135     1     1    47      40
through                  1     4     7     7    29    53   209     5     5    49      40
hospital                 1     4     8     8    37    54   252     5     5    50       5
emergency                1     4     9     9    46    55   230     5     5    51       4
rooms                    1     4     5     5    54    56   196     3     3    52       5
and                    -99     0     0     0     0    57     0     0     0     0       0
Australian               1     4    10    10    64    58   232     3     3    53       2
soaps                    1     4     5     5    76    59   195     4     4    54       1
that                   -99     0     0     0     0    60     0     0     0     0       0
would                    1     5     5     5     6    61   241     1     1    55     146
have                     1     5     4     4    14    62   184     3     3    56     361
sent                     1     5     4     4    20    63   229     4     4    58       3
me                     -99     0     0     0     0    64     0     0     0     0       0
screaming                1     5     9     9    25    65   132     1     1    57       3
screaming                1     5     9     9    30    65   198     6     6    59       3
from                     1     5     4     4    37    66   127     3     3    61     248
the                      1     5     3     3    41    67   137     2     2    60    3511
room                   -99     0     0     0     0    68     0     0     0     0       0
when                     1     5     4     4    49    69   181     1     1    62     144
when                     1     5     4     4    49    69   203     1     1    78     144
they                   -99     0     0     0     0    70     0     0     0     0       0
were                     1     5     4     4    58    71   198     0     0    63     106
were                     1     5     4     4    62    71   118     4     4    64     106
were                     1     5     4     4    58    71   243     0     0    71     106
were                     1     5     4     4    58    71    99     0     0    72     106
first                    1     5     5     5    67    72   190     4     4    65      87
first                    1     5     5     5    63    72   160     0     0    73      87
screened                 1     5     8     8    74    73   225     5     5    66       1
screened                 1     5     8     8    76    73   152     7     7    68       1
screened                 1     5     8     8    77    73    60     8     8    69       1
screened                 1     5     8     8    77    73   279     8     8    74       1
screened                 1     5     8     8    75    73   451     6     6    75       1
screened                 1     5     8     8    73    73   126     4     4    76       1
but                    -99     0     0     0     0    74     0     0     0     0       0
that                     2     1     4     4     6    75   311     2     2    79     871
now                      2     1     3     3    12    76   216     3     3    81     107
now                      2     1     3     3    12    76   137     3     3    83     107
now                      2     1     3     3    10    76   132     1     1    84     107
exert                    2     1     5     5    15    77   167     2     2    80       1
exert                    2     1     5     5    18    77   212     5     5    82       1
exert                    2     1     5     5    14    77   156     1     1    85       1
exert                    2     1     5     5    17    77   160     4     4    87       1
a                        2     1     1     1    19    78   151     0     0    86    1434
compelling               2     1    10    10    27    79   157     6     6    88       2
compelling               2     1    10    10    23    79   219     2     2    89       2
compelling               2     1    10    10    21    79   154     0     0    90       2
compelling               2     1    10    10    31    79   160    10    10    91       2
"must                    2     1     5     4    37    80   169     5     4    92      31
see                    -99     0     0     0     0    81     0     0     0     0       0
what                     2     1     4     4    43    82   172     1     1    93     125
happens                  2     1     7     7    52    83   179     5     5    94       5
next"                    2     1     5     4    58    84   163     3     3    96      35
force                    2     1     5     5    61    85   156     0     0    95       8
force                    2     1     5     5    65    85   174     4     4    97       8
on                     -99     0     0     0     0    86     0     0     0     0       0
me.                      2     1     3     2    70    87   211     0     0    98      55
If                       2     1     2     2    80    88   125     2     2   100     150
you                    -99     0     0     0     0    89     0     0     0     0       0
watch                    2     2     5     5     5    90   196     1     1   101      11
too                      2     2     3     3    10    91   110     0     0   102      56
much                     2     2     4     4    15    92   183     1     1   103      97
much                     2     2     4     4    18    92   146     4     4   104      97
daytime                  2     2     7     7    24    93   192     5     5   105       1
television,              2     2    11    10    33    94   203     6     6   106      13
you                    -99     0     0     0     0    95     0     0     0     0       0
soon                     2     2     4     4    45    96   226     2     2   107       8
become                   2     2     6     6    54    97   206     6     6   108      22
aware                    2     2     5     5    57    98   188     2     2   111       4
that                     2     2     4     4    62    99   225     1     1   109     871
the                      2     2     3     3    66   100   202     0     0   110    3511
the                      2     2     3     3    67   100   179     1     1   112    3511
commercials            -99     0     0     0     0   101     0     0     0     0       0
in                     -99     0     0     0     0   102     0     0     0     0       0
the                      2     3     3     3    18   103   146     3     3   113    3511
the                      2     3     3     3    15   103   182     0     0   114    3511
advertising              2     3    11    11    25   104   229     6     6   115       6
breaks                   2     3     6     6    34   105   223     3     3   116       4
are                      2     3     3     3    38   106   163     0     0   120     351
aimed                    2     3     5     5    44   107   291     2     2   117       4
very                     2     3     4     4    51   108   140     3     3   119      56
much                     2     3     4     4    53   109   147     0     0   118      97
at                       2     3     2     2    60   110   230     2     2   121     269
people                   2     3     6     6    66   111   151     5     5   122      90
who,                   -99     0     0     0     0   112     0     0     0     0       0
to                       2     3     2     2    74   113   253     1     1   123    1597
say                      2     3     3     3    77   114   185     1     1   124      49
the                    -99     0     0     0     0   115     0     0     0     0       0
least,                   2     4     6     5     6   116   213     2     2   125      26
are                    -99     0     0     0     0   117     0     0     0     0       0
likely                   2     4     6     6    15   118   209     0     0   126      16
likely                   2     4     6     6    20   118   123     5     5   127      16
to                     -99     0     0     0     0   119     0     0     0     0       0
have                     2     4     4     4    29   120   187     4     4   128     361
trouble                  2     4     7     7    34   121   149     4     4   129       7
with                   -99     0     0     0     0   122     0     0     0     0       0
their                    2     4     5     5    45   123   184     2     2   130     225
finances.                2     4     9     8    54   124   192     5     5   131       1
finances.                2     4     9     8    52   124   221     3     3   132       1
There                    2     4     5     5    59   125   131     0     0   133     189
There                    2     4     5     5    64   125   130     5     5   134     189
are                    -99     0     0     0     0   126     0     0     0     0       0
ads                      2     4     3     3    71   127   322     2     2   135       1
for                      2     4     3     3    76   128   166     3     3   136     519
personal-injury          2     5    15    15     7   129    63     7     7   138     -99
