WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Our                    -99     0     0     0     0     1     0     0     0     0       0
best                     1     1     4     4     5     2   251     1     1     1      23
scientists               1     1    10    10     9     3    78     0     0     2       6
scientists               1     1    10    10    14     3   206     5     5     3       6
scientists               1     1    10    10    19     3   101    10    10     4       6
used                   -99     0     0     0     0     4     0     0     0     0       0
to                       1     1     2     2    26     5   200     1     1     5    1597
be                     -99     0     0     0     0     6     0     0     0     0       0
confined                 1     1     8     8    32     7   272     1     1     6       1
confined                 1     1     8     8    35     7   241     4     4     7       1
to                     -99     0     0     0     0     8     0     0     0     0       0
university               1     1    10    10    45     9   183     2     2     8      18
university               1     1    10    10    48     9   156     5     5     9      18
research.                1     1     9     8    55    10   272     1     1    10      22
Now                    -99     0     0     0     0    11     0     0     0     0       0
Britain                  1     1     7     7    73    12   184     5     5    11      26
is                     -99     0     0     0     0    13     0     0     0     0       0
profiting              -99     0     0     0     0    14     0     0     0     0       0
from                     1     2     4     4    14    15   190     4     4    14     248
their                  -99     0     0     0     0    16     0     0     0     0       0
genius.                  1     2     7     6    21    17   127     0     0    15       4
genius.                  1     2     7     6    23    17    62     2     2    17       4
genius.                  1     2     7     6    27    17    74     6     6    18       4
genius.                  1     2     7     6    25    17   110     4     4    19       4
Some                     1     2     4     4    35    18   127     2     2    20      86
criticisms               1     2    10    10    39    19   147     1     1    21       1
criticisms               1     2    10    10    42    19   265     4     4    22       1
criticisms               1     2    10    10    48    19   259    10    10    23       1
of                     -99     0     0     0     0    20     0     0     0     0       0
Britain                  1     2     7     7    53    21   185     1     1    24      26
come                     1     2     4     4    63    22   174     3     3    25      37
and                    -99     0     0     0     0    23     0     0     0     0       0
go,                    -99     0     0     0     0    24     0     0     0     0       0
others                   1     2     6     6    76    25    69     3     3    26      12
seem                     1     3     4     4     4    26   151     4     4    28      18
impossible               1     3    10    10    14    27   137     9     9    29      11
to                     -99     0     0     0     0    28     0     0     0     0       0
shift.                   1     3     6     5    20    29   104     1     1    30       1
shift.                   1     3     6     5    19    29    84     0     0    32       1
For                      1     3     3     3    29    30    58     3     3    33     519
For                      1     3     3     3    27    30   101     1     1    35     519
nearly                   1     3     6     6    31    31   209     1     1    34       6
a                      -99     0     0     0     0    32     0     0     0     0       0
century,                 1     3     8     7    41    33   308     2     2    36       4
this                     1     3     4     4    49    34   201     1     1    37     293
country                  1     3     7     7    54    35   119     1     1    38      32
has                      1     3     3     3    63    36   177     2     2    39     239
has                      1     3     3     3    63    36    87     2     2    43     239
lived                    1     3     5     5    68    37   203     3     3    40       6
lived                    1     3     5     5    65    37   126     0     0    42       6
