WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Our                      1     1     3     3     1     1   372     1     1     1      84
best                   -99     0     0     0     0     2     0     0     0     0       0
scientists               1     1    10    10    10     3   194     1     1     2       6
used                     1     1     4     4    24     4   179     4     4     3      32
to                     -99     0     0     0     0     5     0     0     0     0       0
be                     -99     0     0     0     0     6     0     0     0     0       0
confined                 1     1     8     8    33     7   243     2     2     4       1
to                     -99     0     0     0     0     8     0     0     0     0       0
university               1     1    10    10    45     9   237     2     2     5      18
research.                1     1     9     8    54    10   265     0     0     6      22
Now                      1     1     3     3    67    11   227     3     3     7     107
Britain                -99     0     0     0     0    12     0     0     0     0       0
is                     -99     0     0     0     0    13     0     0     0     0       0
profiting                1     2     9     9     1    14   162     1     1     9       1
from                   -99     0     0     0     0    15     0     0     0     0       0
their                    1     2     5     5    20    16   170     5     5    10     225
genius.                -99     0     0     0     0    17     0     0     0     0       0
Some                     1     2     4     4    36    18    95     3     3    13      86
criticisms               1     2    10    10    40    19    52     2     2    11       1
criticisms               1     2    10    10    39    19   179     1     1    12       1
of                     -99     0     0     0     0    20     0     0     0     0       0
Britain                  1     2     7     7    56    21   203     4     4    14      26
come                     1     2     4     4    64    22   216     4     4    15      37
and                    -99     0     0     0     0    23     0     0     0     0       0
go,                    -99     0     0     0     0    24     0     0     0     0       0
others                 -99     0     0     0     0    25     0     0     0     0       0
seem                     1     3     4     4     1    26   120     1     1    18      18
impossible             -99     0     0     0     0    27     0     0     0     0       0
to                     -99     0     0     0     0    28     0     0     0     0       0
shift.                   1     3     6     5    23    29   179     4     4    19       1
For                    -99     0     0     0     0    30     0     0     0     0       0
nearly                   1     3     6     6    33    31   208     3     3    20       6
a                      -99     0     0     0     0    32     0     0     0     0       0
century,                 1     3     8     7    43    33   136     4     4    21       4
this                   -99     0     0     0     0    34     0     0     0     0       0
country                  1     3     7     7    54    35   210     1     1    22      32
has                    -99     0     0     0     0    36     0     0     0     0       0
lived                    1     3     5     5    67    37   159     2     2    23       6
with                   -99     0     0     0     0    38     0     0     0     0       0
a                      -99     0     0     0     0    39     0     0     0     0       0
sorry                    1     4     5     5     1    40    70     1     1    25       4
fact:                  -99     0     0     0     0    41     0     0     0     0       0
we                       1     4     2     2    14    42   189     2     2    26     179
have                   -99     0     0     0     0    43     0     0     0     0       0
a                      -99     0     0     0     0    44     0     0     0     0       0
disproportionate         1     4    16    16    29    45   168     7     7    27       1
number                   1     4     6     6    41    46   229     2     2    28      18
