WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Decisions                1     1     9     9     8     1   201     8     8     1       2
Decisions                1     1     9     9     5     1   186     5     5     2       2
on                     -99     0     0     0     0     2     0     0     0     0       0
the                      1     1     3     3    15     3    71     2     2     4    3511
next                     1     1     4     4    19     4   190     2     2     3      35
phase                    1     1     5     5    25     5   243     3     3     6       4
phase                    1     1     5     5    24     5   262     2     2     7       4
of                       1     1     2     2    28     6   191     0     0     8    1757
the                    -99     0     0     0     0     7     0     0     0     0       0
unwisely                 1     1     8     8    41     8    83     6     6     9       2
unwisely                 1     1     8     8    36     8   143     1     1    10       2
unwisely                 1     1     8     8    41     8   256     6     6    11       2
unwisely                 1     1     8     8    39     8   105     4     4    12       2
named                    1     1     5     5    48     9   162     4     4    13       3
war                      1     1     3     3    52    10   152     2     2    15      28
against                  1     1     7     7    54    11   143     0     0    14      36
against                  1     1     7     7    58    11   211     4     4    16      36
terrorism                1     1     9     9    64    12   296     2     2    17       5
are                      1     1     3     3    72    13   149     0     0    18     351
creeping                 1     2     8     8     5    14   200     5     5    19       1
closer,                  1     2     7     6    15    15    70     6     6    20       6
and                    -99     0     0     0     0    16     0     0     0     0       0
most                   -99     0     0     0     0    17     0     0     0     0       0
of                       1     2     2     2    26    18    56     0     0    22    1757
of                       1     2     2     2    28    18   172     2     2    23    1757
the                      1     2     3     3    31    19   175     2     2    25    3511
the                      1     2     3     3    30    19   117     1     1    26    3511
signs                    1     2     5     5    37    20   330     4     4    24       9
signs                    1     2     5     5    37    20   178     4     4    27       9
are                    -99     0     0     0     0    21     0     0     0     0       0
that                     1     2     4     4    46    22   196     3     3    29     871
that                     1     2     4     4    43    22    90     0     0    30     871
George                   1     2     6     6    49    23   167     1     1    28       6
Bush                     1     2     4     4    57    24    65     2     2    31       4
will                     1     2     4     4    62    25   219     2     2    32     210
get                      1     2     3     3    67    26   216     2     2    33      48
get                      1     2     3     3    65    26   137     0     0    35      48
them                     1     2     4     4    71    27   462     2     2    34      80
wrong.                 -99     0     0     0     0    28     0     0     0     0       0
After                  -99     0     0     0     0    29     0     0     0     0       0
he                       1     3     2     2     6    30   166     0     0    36     265
used                   -99     0     0     0     0    31     0     0     0     0       0
his                      1     3     3     3    17    32   216     3     3    37     161
State                    1     3     5     5    20    33   156     2     2    40      36
of                       1     3     2     2    24    34   204     0     0    39    1757
the                    -99     0     0     0     0    35     0     0     0     0       0
Union                    1     3     5     5    35    36   300     4     4    41      13
address                  1     3     7     7    43    37    76     6     6    42       2
address                  1     3     7     7    44    37    65     7     7    43       2
address                  1     3     7     7    39    37   116     2     2    44       2
address                  1     3     7     7    42    37   294     5     5    47       2
to                     -99     0     0     0     0    38     0     0     0     0       0
identify                 1     3     8     8    50    39   255     2     2    46       1
identify                 1     3     8     8    48    39    53     0     0    48       1
the                      1     3     3     3    58    40   222     1     1    50    3511
equally                  1     3     7     7    61    41   115     0     0    49       5
equally                  1     3     7     7    64    41   160     3     3    51       5
unwisely                 1     3     8     8    71    42   273     2     2    52       2
unwisely                 1     3     8     8    69    42    60     0     0    53       2
named                  -99     0     0     0     0    43     0     0     0     0       0
axis                   -99     0     0     0     0    44     0     0     0     0       0
of                       1     4     2     2    12    45   244     1     1    55    1757
of                       1     4     2     2    11    45   371     0     0    59    1757
evil,                    1     4     5     4    15    46   171     1     1    54       5
evil,                    1     4     5     4    19    46    51     5     5    56       5
evil,                    1     4     5     4    18    46    75     4     4    58       5
the                      1     4     3     3    23    47    60     3     3    61    3511
pressing                 1     4     8     8    26    48   227     2     2    60       1
pressing                 1     4     8     8    29    48   193     5     5    63       1
pressing                 1     4     8     8    29    48   333     5     5    64       1
pressing                 1     4     8     8    25    48   229     1     1    65       1
question                 1     4     8     8    36    49    60     3     3    66      12
question                 1     4     8     8    35    49   151     2     2    67      12
is:                      1     4     3     2    43    50   344     1     1    68     717
what                     1     4     4     4    49    51   225     3     3    69     125
is                     -99     0     0     0     0    52     0     0     0     0       0
to                     -99     0     0     0     0    53     0     0     0     0       0
be                       1     4     2     2    58    54   207     1     1    70     423
done                     1     4     4     4    62    55   217     2     2    71      25
about                    1     4     5     5    68    56   220     3     3    72     164
about                    1     4     5     5    66    56   146     1     1    74     164
Iraq?                    1     4     5     4    71    57   232     0     0    73       4
That                   -99     0     0     0     0    58     0     0     0     0       0
something                1     5     9     9    12    59    87     7     7    75      29
ought                    1     5     5     5    16    60    66     1     1    38       6
ought                    1     5     5     5    17    60    80     2     2    57       6
to                       1     5     2     2    22    61    67     1     1    77    1597
be                       1     5     2     2    24    62   161     0     0    76     423
done                     1     5     4     4    30    63   174     3     3    62      25
done                     1     5     4     4    28    63   209     1     1    78      25
done                     1     5     4     4    30    63   167     3     3    79      25
about                    1     5     5     5    37    64   190     5     5    80     164
about                    1     5     5     5    34    64   167     2     2    81     164
Iraq                   -99     0     0     0     0    65     0     0     0     0       0
should                   1     5     6     6    45    66    51     2     2    45      88
should                   1     5     6     6    45    66   238     2     2    82      88
not                      1     5     3     3    52    67   402     2     2    83     277
be                       1     5     2     2    55    68    84     1     1    85     423
in                     -99     0     0     0     0    69     0     0     0     0       0
doubt.                   1     5     6     5    60    70   213     0     0    84       6
doubt.                   1     5     6     5    66    70   239     6     6    87       6
The                      1     5     3     3    67    71   172     0     0    86    3511
question                 1     5     8     8    72    72   181     1     1    88      12
is                     -99     0     0     0     0    73     0     0     0     0       0
whether                  2     1     7     7     3    74   164     0     0    89      37
whether                  2     1     7     7     8    74   220     5     5    90      37
the                    -99     0     0     0     0    75     0     0     0     0       0
US                       2     1     2     2    17    76    90     2     2    91      86
is                     -99     0     0     0     0    77     0     0     0     0       0
going                    2     1     5     5    23    78   198     2     2    92      39
to                       2     1     2     2    28    79    88     1     1    93    1597
act                      2     1     3     3    33    80   147     3     3    95      10
against                  2     1     7     7    35    81    80     1     1    96      36
against                  2     1     7     7    40    81   100     6     6    97      36
its                      2     1     3     3    45    82    99     3     3   100     152
its                      2     1     3     3    45    82   174     3     3   101     152
enemies                  2     1     7     7    46    83   129     0     0    99       6
enemies                  2     1     7     7    50    83   123     4     4   102       6
in                       2     1     2     2    55    84   217     1     1   104    1091
a                        2     1     1     1    58    85   146     1     1   103    1434
way                    -99     0     0     0     0    86     0     0     0     0       0
