WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
You                      1     1     3     3     2     1   233     2     2     1     179
don't                    1     1     5     5     6     2    58     2     2     2     -99
actually                 1     1     8     8    14     3   117     4     4     3      17
need                   -99     0     0     0     0     4     0     0     0     0       0
computers                1     1     9     9    26     5   141     2     2     4       7
computers                1     1     9     9    30     5   170     6     6     5       7
for                    -99     0     0     0     0     6     0     0     0     0       0
special                  1     1     7     7    41     7   172     3     3     6      10
special                  1     1     7     7    45     7   102     7     7     7      10
effects,                 1     1     8     7    50     8   154     4     4     8      10
as                       1     1     2     2    56     9   145     1     1    11     422
the                      1     1     3     3    59    10   180     1     1     9    3511
Bafta                    1     1     5     5    66    11   152     4     4    10       2
Award                    1     1     5     5    73    12    87     5     5    12       4
ceremony                 1     2     8     8     7    13    97     7     7    13       3
demonstrated             1     2    12    12    16    14   202     7     7    14       3
on                       1     2     2     2    23    15    99     1     1    15     417
Sunday                   1     2     6     6    29    16   168     4     4    16       7
evening.                 1     2     8     7    36    17   114     4     4    17       5
As                     -99     0     0     0     0    18     0     0     0     0       0
the                      1     2     3     3    45    19   186     1     1    18    3511
stars                    1     2     5     5    52    20   178     4     4    19       3
arrived,                 1     2     8     7    56    21   134     2     2    20       9
an                     -99     0     0     0     0    22     0     0     0     0       0
unforeseen               1     2    10    10    69    23   195     3     3    21       2
combination            -99     0     0     0     0    24     0     0     0     0       0
of                     -99     0     0     0     0    25     0     0     0     0       0
household                1     3     9     9    23    26   305     8     8    22       5
chemicals                1     3     9     9    30    27   184     5     5    23       1
chemicals                1     3     9     9    32    27   125     7     7    24       1
and                    -99     0     0     0     0    28     0     0     0     0       0
the                    -99     0     0     0     0    29     0     0     0     0       0
worst                    1     3     5     5    44    30   141     1     1    25      10
worst                    1     3     5     5    47    30   101     4     4    26      10
of                     -99     0     0     0     0    31     0     0     0     0       0
English                  1     3     7     7    55    32   171     3     3    27      14
weather                  1     3     7     7    63    33   188     3     3    28       4
added                    1     3     5     5    72    34    71     4     4    29       7
a                        1     3     1     1    75    35    57     1     1    30    1434
mildly                 -99     0     0     0     0    36     0     0     0     0       0
uncanny                  1     4     7     7     9    37    66     2     2    31       1
uncanny                  1     4     7     7    13    37   271     6     6    32       1
detail                   1     4     6     6    17    38   108     2     2    33       3
to                       1     4     2     2    22    39   280     0     0    34    1597
the                    -99     0     0     0     0    40     0     0     0     0       0
clichÇs                  1     4     7     7    34    41   229     5     5    35     -99
clichÇs                  1     4     7     7    34    41   229     5     5    39     -99
clichÇs                  1     4     7     7    35    41   162     6     6    40     -99
of                     -99     0     0     0     0    42     0     0     0     0       0
photographer's           1     4    14    14    42    43   185     2     2    36       2
photographer's           1     4    14    14    47    43   115     7     7    37       2
flashes                  1     4     7     7    58    44   255     3     3    38       2
flashes                  1     4     7     7    59    44   172     4     4    41       2
and                    -99     0     0     0     0    45     0     0     0     0       0
red                      1     4     3     3    69    46   258     2     2    42      12
carpet.                  1     4     7     6    77    47   104     6     6    43       3
A                      -99     0     0     0     0    48     0     0     0     0       0
sebaceous              -99     0     0     0     0    49     0     0     0     0       0
slime                    1     5     5     5    10    50   284     0     0    45       1
slime                    1     5     5     5    12    50   132     2     2    46       1
appeared                 1     5     8     8    18    51   253     2     2    47       7
appeared                 1     5     8     8    24    51   634     8     8    48       7
beneath                  1     5     7     7    30    52   193     5     5    49       3
the                    -99     0     0     0     0    53     0     0     0     0       0
feet                     1     5     4     4    39    54   175     2     2    50       9
of                     -99     0     0     0     0    55     0     0     0     0       0
the                    -99     0     0     0     0    56     0     0     0     0       0
celebrities,             1     5    12    11    51    57   159     2     2    51       2
celebrities,             1     5    12    11    54    57   181     5     5    52       2
celebrities,             1     5    12    11    55    57   149     6     6    54       2
a                      -99     0     0     0     0    58     0     0     0     0       0
copious                  1     5     7     7    66    59   150     2     2    53       1
copious                  1     5     7     7    68    59   196     4     4    55       1
froth                    1     5     5     5    72    60   118     0     0    56       3
froth                    1     5     5     5    77    60   213     5     5    57       3
