WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                     -99     0     0     0     0     1     0     0     0     0       0
ever,                    1     1     5     4     4     2   196     1     1     1      38
ever,                    1     1     5     4     8     2   166     5     5     2      38
market                   1     1     6     6    14     3   238     5     5     3      19
trends                   1     1     6     6    22     4   264     6     6     4       1
are                    -99     0     0     0     0     5     0     0     0     0       0
against                  1     1     7     7    29     6   259     2     2     5      36
against                  1     1     7     7    34     6   208     7     7     6      36
the                    -99     0     0     0     0     7     0     0     0     0       0
way                      1     1     3     3    41     8   117     2     2     7      58
of                       1     1     2     2    45     9   205     2     2     9    1757
of                       1     1     2     2    43     9   124     0     0    10    1757
life                     1     1     4     4    50    10   224     4     4    11      56
of                       1     1     2     2    53    11   209     2     2    13    1757
a                      -99     0     0     0     0    12     0     0     0     0       0
marginalised             1     1    12    12    57    13   240     1     1    12       1
marginalised             1     1    12    12    62    13   192     6     6    14       1
marginalised             1     1    12    12    64    13   321     8     8    15       1
marginalised             1     1    12    12    62    13   106     6     6    16       1
community.               1     1    10     9    72    14   200     3     3    17      10
community.               1     1    10     9    70    14   108     1     1    18      10
The                    -99     0     0     0     0    15     0     0     0     0       0
evidence                 1     2     8     8     9    16   140     5     5    20       8
of                     -99     0     0     0     0    17     0     0     0     0       0
the                    -99     0     0     0     0    18     0     0     0     0       0
annual                   1     2     6     6    21    19    88     1     1    22       5
Caravan                  1     2     7     7    27    20   132     0     0    23       3
Caravan                  1     2     7     7    27    20   143     0     0    24       3
Caravan                  1     2     7     7    34    20   257     7     7    25       3
Caravan                  1     2     7     7    32    20   285     5     5    26       3
Caravan                  1     2     7     7    33    20   343     6     6    28       3
Show,                    1     2     5     4    38    21   179     3     3    27      15
which                    1     2     5     5    45    22    85     4     4    29     152
opened                   1     2     6     6    51    23   158     4     4    30       5
opened                   1     2     6     6    50    23   135     3     3    31       5
in                       1     2     2     2    55    24   164     1     1    34    1091
Birmingham               1     2    10    10    60    25    78     3     3    32       3
yesterday,               1     2    10     9    72    26   191     4     4    35      16
yesterday,               1     2    10     9    70    26   197     2     2    36      16
is                     -99     0     0     0     0    27     0     0     0     0       0
that                     1     3     4     4     5    28   148     2     2    37     871
the                    -99     0     0     0     0    29     0     0     0     0       0
traditional              1     3    11    11    22    30   189    10    10    38       8
traditional              1     3    11    11    20    30   173     8     8    39       8
caravan,                 1     3     8     7    30    31    90     6     6    40       3
the                    -99     0     0     0     0    32     0     0     0     0       0
wheeled                  1     3     7     7    39    33   198     2     2    42       2
wheeled                  1     3     7     7    39    33    74     2     2    44       2
kitchenette              1     3    11    11    46    34   225     1     1    43       1
that                     1     3     4     4    60    35   408     3     3    46     871
you                    -99     0     0     0     0    36     0     0     0     0       0
attach                   1     3     6     6    67    37   334     1     1    47       1
to                       1     3     2     2    75    38   195     2     2    48    1597
to                       1     3     2     2    73    38   159     0     0    49    1597
the                    -99     0     0     0     0    39     0     0     0     0       0
back                     1     4     4     4     2    40    55     2     2    50      38
of                     -99     0     0     0     0    41     0     0     0     0       0
a                      -99     0     0     0     0    42     0     0     0     0       0
car,                   -99     0     0     0     0    43     0     0     0     0       0
is                       1     4     2     2    16    44    84     1     1    51     717
is                       1     4     2     2    16    44    98     1     1    52     717
being                    1     4     5     5    21    45   118     3     3    53      54
ousted                   1     4     6     6    27    46   161     3     3    54       1
