WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
As                     -99     0     0     0     0     1     0     0     0     0       0
the                    -99     0     0     0     0     2     0     0     0     0       0
first                    1     1     5     5     9     3   127     2     2     1      87
first                    1     1     5     5    10     3    81     3     3     2      87
phase                    1     1     5     5    15     4   263     2     2     4       4
of                       1     1     2     2    19     5   207     0     0     5    1757
the                    -99     0     0     0     0     6     0     0     0     0       0
official                 1     1     8     8    30     7   275     4     4     6      10
inquiry                  1     1     7     7    40     8   302     5     5     7       5
into                   -99     0     0     0     0     9     0     0     0     0       0
the                      1     1     3     3    51    10   200     3     3     8    3511
death                  -99     0     0     0     0    11     0     0     0     0       0
of                       1     1     2     2    60    12   173     2     2     9    1757
Victoria                 1     1     8     8    66    13   303     5     5    10       8
Climbie                  1     1     7     7    74    14   454     4     4    11       8
drew                   -99     0     0     0     0    15     0     0     0     0       0
to                     -99     0     0     0     0    16     0     0     0     0       0
a                        1     2     1     1     8    17   193     0     0    13    1434
close                    1     2     5     5    11    18   134     1     1    12      12
close                    1     2     5     5    11    18   180     1     1    15      12
yesterday,               1     2    10     9    19    19   189     3     3    14      16
this                   -99     0     0     0     0    20     0     0     0     0       0
is                     -99     0     0     0     0    21     0     0     0     0       0
perhaps                  1     2     7     7    37    22   178     2     2    16      30
perhaps                  1     2     7     7    42    22   275     7     7    17      30
a                      -99     0     0     0     0    23     0     0     0     0       0
good                   -99     0     0     0     0    24     0     0     0     0       0
moment                   1     2     6     6    53    25   186     3     3    18      12
to                     -99     0     0     0     0    26     0     0     0     0       0
recall                 -99     0     0     0     0    27     0     0     0     0       0
the                      1     2     3     3    67    28   280     0     0    19    3511
words                    1     2     5     5    75    29   178     4     4    20       6
of                     -99     0     0     0     0    30     0     0     0     0       0
Lord                     1     3     4     4     4    31    54     4     4    21       8
Lord                     1     3     4     4     0    31   129     0     0    23       8
Laming,                  1     3     7     6     7    32   305     2     2    22       2
the                    -99     0     0     0     0    33     0     0     0     0       0
chairman                 1     3     8     8    23    34   134     6     6    24       3
of                     -99     0     0     0     0    35     0     0     0     0       0
the                      1     3     3     3    31    36   157     2     2    25    3511
inquiry,                 1     3     8     7    38    37   166     5     5    26       5
on                       1     3     2     2    42    38   173     0     0    27     417
the                      1     3     3     3    48    39   184     3     3    30    3511
opening                  1     3     7     7    51    40   246     2     2    28       1
opening                  1     3     7     7    55    40   142     6     6    29       1
of                     -99     0     0     0     0    41     0     0     0     0       0
the                    -99     0     0     0     0    42     0     0     0     0       0
proceedings              1     3    11    11    66    43   272     2     2    31       4
some                     1     3     4     4    76    44   326     0     0    32      86
months                   1     4     6     6     5    45   246     5     5    33      14
ago.                   -99     0     0     0     0    46     0     0     0     0       0
At                     -99     0     0     0     0    47     0     0     0     0       0
that                     1     4     4     4    18    48   255     3     3    34     871
time                   -99     0     0     0     0    49     0     0     0     0       0
he                       1     4     2     2    26    50   173     1     1    35     265
said                   -99     0     0     0     0    51     0     0     0     0       0
that                     1     4     4     4    33    52   297     0     0    36     871
he                       1     4     2     2    40    53   292     2     2    37     265
hoped                  -99     0     0     0     0    54     0     0     0     0       0
that                     1     4     4     4    47    55   153     0     0    38     871
the                      1     4     3     3    54    56   180     2     2    39    3511
Climbie                  1     4     7     7    61    57   268     5     5    40       8
case                     1     4     4     4    68    58   163     4     4    41      26
would                    1     4     5     5    73    59   255     4     4    42     146
mark                     1     4     4     4    75    60   105     0     0    43      10
a                      -99     0     0     0     0    61     0     0     0     0       0
'turning                 1     5     8     7     3    62   157     1     0    44       4
point'                   1     5     6     5    17    63   196     6     6    45      26
and                    -99     0     0     0     0    64     0     0     0     0       0
that                   -99     0     0     0     0    65     0     0     0     0       0
the                      1     5     3     3    27    66   168     0     0    46    3511
lessons                  1     5     7     7    35    67   251     4     4    47       7
of                     -99     0     0     0     0    68     0     0     0     0       0
the                      1     5     3     3    42    69   159     0     0    48    3511
case                     1     5     4     4    50    70   231     4     4    49      26
would                  -99     0     0     0     0    71     0     0     0     0       0
result                   1     5     6     6    58    72   240     1     1    50      14
in                       1     5     2     2    65    73   198     1     1    51    1091
in                       1     5     2     2    65    73   108     1     1    53    1091
proper                   1     5     6     6    67    74   367     0     0    52       8
protection               2     1    10    10     2    75    74     2     2    54       4
protection               2     1    10    10     8    75   161     8     8    55       4
protection               2     1    10    10     7    75   595     7     7    56       4
for                    -99     0     0     0     0    76     0     0     0     0       0
vulnerable               2     1    10    10    20    77   278     5     5    57       5
and                    -99     0     0     0     0    78     0     0     0     0       0
abused                   2     1     6     6    33    79   285     3     3    58       1
children               -99     0     0     0     0    80     0     0     0     0       0
in                     -99     0     0     0     0    81     0     0     0     0       0
Britain.                 2     1     8     7    53    82   413     4     4    60      26
Lord                   -99     0     0     0     0    83     0     0     0     0       0
Laming                   2     1     6     6    69    84   207     2     2    61       2
Laming                   2     1     6     6    72    84   229     5     5    62       2
is                       2     1     2     2    75    85   299     1     1    63     717
certainly                2     2     9     9     7    86   264     7     7    64      21
right                    2     2     5     5    14    87   243     4     4    66      38
to                     -99     0     0     0     0    88     0     0     0     0       0
hope                   -99     0     0     0     0    89     0     0     0     0       0
for                      2     2     3     3    24    90   190     0     0    67     519
such                   -99     0     0     0     0    91     0     0     0     0       0
an                       2     2     2     2    33    92   267     0     0    68     195
outcome,                 2     2     8     7    42    93   298     6     6    69       3
but                    -99     0     0     0     0    94     0     0     0     0       0
the                    -99     0     0     0     0    95     0     0     0     0       0
long                     2     2     4     4    53    96   279     0     0    70      43
list                     2     2     4     4    62    97   293     4     4    71       5
of                     -99     0     0     0     0    98     0     0     0     0       0
previous                 2     2     8     8    70    99   258     4     4    72       3
previous                 2     2     8     8    70    99   212     4     4    74       3
high-                    2     2     5     5    75   100   247     0     0    73      14
high-                    2     2     5     5    76   100    64     1     1    75      14
profile                  2     3     7     7     7   101   446     7     7    76       2
child-abuse              2     3    11    11    16   102   186     8     8    77     -99
child-abuse              2     3    11    11    19   102   366    11    11    79     -99
cases                    2     3     5     5    23   103   224     3     3    78       5
suggests                 2     3     8     8    27   104   175     1     1    80       9
otherwise.               2     3    10     9    36   105   382     1     1    81       5
otherwise.               2     3    10     9    35   105   276     0     0    82       5
Victoria                 2     3     8     8    53   106   313     7     7    83       8
Climbie's              -99     0     0     0     0   107     0     0     0     0       0
name                     2     3     4     4    69   108   345     4     4    85       7
joins                    2     3     5     5    74   109   203     4     4    86       1
those                  -99     0     0     0     0   110     0     0     0     0       0
of                       2     4     2     2     6   111   271     0     0    87    1757
Kimberley                2     4     9     9    16   112   166     7     7    89       1
Carlile,                 2     4     8     7    20   113   179     1     1    88       1
Carlile,                 2     4     8     7    25   113   317     6     6    90       1
Jasmine                  2     4     7     7    35   114   334     7     7    91       1
Jasmine                  2     4     7     7    35   114   235     7     7    93       1
Beckford,                2     4     9     8    42   115   400     6     6    92       1
Maria                  -99     0     0     0     0   116     0     0     0     0       0
Colwell,                 2     4     8     7    56   117   221     4     4    94       1
Colwell,                 2     4     8     7    52   117   170     0     0    95       1
Shirley                  2     4     7     7    67   118   253     6     6    96       1
Shirley                  2     4     7     7    66   118    63     5     5    97       1
Woodcock                 2     4     8     8    75   119    87     6     6    98       1
Woodcock                 2     4     8     8    73   119   317     4     4    99       1
and                    -99     0     0     0     0   120     0     0     0     0       0
many                     2     5     4     4     4   121    82     0     0   100      81
others,                -99     0     0     0     0   122     0     0     0     0       0
all                    -99     0     0     0     0   123     0     0     0     0       0
of                     -99     0     0     0     0   124     0     0     0     0       0
which                    2     5     5     5    28   125   257     4     4   101     152
which                    2     5     5     5    24   125   115     0     0   102     152
had                    -99     0     0     0     0   126     0     0     0     0       0
a                      -99     0     0     0     0   127     0     0     0     0       0
similar                  2     5     7     7    36   128   203     0     0   103      10
similar                  2     5     7     7    43   128    60     7     7   104      10
similar                  2     5     7     7    40   128   113     4     4   105      10
shocking                 2     5     8     8    49   129   183     5     5   106       1
impact                   2     5     6     6    56   130   191     3     3   107       2
on                     -99     0     0     0     0   131     0     0     0     0       0
the                      2     5     3     3    63   132   198     0     0   108    3511
public                   2     5     6     6    68   133   285     1     1   109      27
and                    -99     0     0     0     0   134     0     0     0     0       0
the                    -99     0     0     0     0   135     0     0     0     0       0
authorities              3     1    11    11    10   136   116     6     6   110       9
but,                     3     1     4     3    16   137   271     0     0   111     325
sadly,                   3     1     6     5    25   138   260     4     4   112       3
seemed                   3     1     6     6    31   139   220     3     3   113      11
to                     -99     0     0     0     0   140     0     0     0     0       0
have                     3     1     4     4    39   141   206     1     1   114     361
no                     -99     0     0     0     0   142     0     0     0     0       0
lasting                  3     1     7     7    47   143   238     1     1   115       3
lasting                  3     1     7     7    52   143   188     6     6   117       3
effect.                  3     1     7     6    55   144   384     1     1   116      12
It                     -99     0     0     0     0   145     0     0     0     0       0
is                     -99     0     0     0     0   146     0     0     0     0       0
obviously                3     1     9     9    77   147   244     9     9   118       5
obviously                3     1     9     9    72   147   181     4     4   119       5
unrealistic              3     2    11    11    11   148    70    11    11   121       1
to                       3     2     2     2    13   149   150     1     1   123    1597
expect                 -99     0     0     0     0   150     0     0     0     0       0
that                     3     2     4     4    23   151   258     1     1   124     871
we                     -99     0     0     0     0   152     0     0     0     0       0
will                     3     2     4     4    32   153   282     2     2   125     210
never                    3     2     5     5    39   154   195     4     4   126      28
again                    3     2     5     5    45   155   258     4     4   127      28
see                      3     2     3     3    50   156   282     3     3   128      41
a                      -99     0     0     0     0   157     0     0     0     0       0
case                     3     2     4     4    55   158   200     2     2   129      26
like                   -99     0     0     0     0   159     0     0     0     0       0
that                     3     2     4     4    63   160   235     0     0   130     871
of                     -99     0     0     0     0   161     0     0     0     0       0
Victoria                 3     2     8     8    73   162   325     2     2   132       8
Climbie;               -99     0     0     0     0   163     0     0     0     0       0
but                      3     3     3     3    12   164   271     3     3   135     325
it                     -99     0     0     0     0   165     0     0     0     0       0
is                     -99     0     0     0     0   166     0     0     0     0       0
not                      3     3     3     3    21   167   320     2     2   134     277
too                      3     3     3     3    24   168   221     1     1   136      56
much                     3     3     4     4    29   169   214     2     2   137      97
to                       3     3     2     2    34   170   188     2     2   138    1597
ask                    -99     0     0     0     0   171     0     0     0     0       0
that                     3     3     4     4    42   172   231     3     3   139     871
the                    -99     0     0     0     0   173     0     0     0     0       0
same                     3     3     4     4    48   174   178     0     0   140      36
mistakes                 3     3     8     8    57   175   202     4     4   141       2
mistakes                 3     3     8     8    53   175   189     0     0   142       2
be                     -99     0     0     0     0   176     0     0     0     0       0
not                      3     3     3     3    67   177   141     2     2   143     277
made                     3     3     4     4    73   178   252     4     4   146      40
time                     3     3     4     4    77   179   272     3     3   144     105
time                     3     3     4     4    74   179   154     0     0   149     105
and                    -99     0     0     0     0   180     0     0     0     0       0
again                  -99     0     0     0     0   181     0     0     0     0       0
by                     -99     0     0     0     0   182     0     0     0     0       0
the                    -99     0     0     0     0   183     0     0     0     0       0
authorities            -99     0     0     0     0   184     0     0     0     0       0
and                      3     4     3     3    29   185   144     0     0   152    1283
voluntary              -99     0     0     0     0   186     0     0     0     0       0
agencies                 3     4     8     8    43   187   100     0     0   154       8
that                     3     4     4     4    56   188   238     4     4   155     871
work                   -99     0     0     0     0   189     0     0     0     0       0
in                     -99     0     0     0     0   190     0     0     0     0       0
the                    -99     0     0     0     0   191     0     0     0     0       0
field.                 -99     0     0     0     0   192     0     0     0     0       0
In                       3     4     2     2    76   193   163     0     0   156    1091
particular,            -99     0     0     0     0   194     0     0     0     0       0
the                    -99     0     0     0     0   195     0     0     0     0       0
Government             -99     0     0     0     0   196     0     0     0     0       0
needs                    3     5     5     5    29   197   133     2     2   159       9
to                     -99     0     0     0     0   198     0     0     0     0       0
take                     3     5     4     4    39   199   192     3     3   160      42
urgent                   3     5     6     6    47   200   222     6     6   161       1
action                   3     5     6     6    49   201   169     1     1   162       9
to                       3     5     2     2    55   202   205     0     0   163    1597
deal                     3     5     4     4    62   203   220     4     4   164      17
with                     3     5     4     4    66   204   234     3     3   165     393
the                    -99     0     0     0     0   205     0     0     0     0       0
standards              -99     0     0     0     0   206     0     0     0     0       0
of                       4     1     2     2    11   207   258     1     1   167    1757
some                     4     1     4     4    14   208    80     1     1   166      86
local                    4     1     5     5    19   209   271     1     1   168      15
authorities'             4     1    12    11    26   210   277     2     2   169       9
authorities'             4     1    12    11    32   210   172     8     8   170       9
social                   4     1     6     6    43   211   285     6     6   171      12
services                 4     1     8     8    50   212   359     6     6   173      19
departments.             4     1    12    11    54   213   148     1     1   172       6
departments.             4     1    12    11    59   213   253     6     6   174       6
It                     -99     0     0     0     0   214     0     0     0     0       0
bears                    4     1     5     5    74   215   466     5     5   175       3
repeating              -99     0     0     0     0   216     0     0     0     0       0
that                     4     2     4     4    10   217   405     0     0   176     871
the                    -99     0     0     0     0   218     0     0     0     0       0
abuse                    4     2     5     5    20   219   220     1     1   177       2
of                       4     2     2     2    27   220   231     2     2   178    1757
Victoria                 4     2     8     8    36   221   194     8     8   179       8
Climbie                -99     0     0     0     0   222     0     0     0     0       0
-                        4     2     1     1    45   223   229     0     0   180     -99
amounting                4     2     9     9    55   224   431     8     8   181       1
to                     -99     0     0     0     0   225     0     0     0     0       0
the                      4     2     3     3    61   226   289     1     1   182    3511
torture                  4     2     7     7    70   227   192     6     6   183       1
torture                  4     2     7     7    68   227   138     4     4   184       1
and,                     4     2     4     3    75   228   191     3     3   185    1283
indeed,                -99     0     0     0     0   229     0     0     0     0       0
the                      4     3     3     3    10   230   254     2     2   186    3511
murder                 -99     0     0     0     0   231     0     0     0     0       0
of                     -99     0     0     0     0   232     0     0     0     0       0
the                    -99     0     0     0     0   233     0     0     0     0       0
eight-year-old           4     3    14    14    36   234   140    10    10   187     -99
eight-year-old           4     3    14    14    31   234   276     5     5   188     -99
-                      -99     0     0     0     0   235     0     0     0     0       0
took                     4     3     4     4    46   236   158     3     3   189      17
place                  -99     0     0     0     0   237     0     0     0     0       0
not                      4     3     3     3    54   238   181     0     0   190     277
in                     -99     0     0     0     0   239     0     0     0     0       0
some                   -99     0     0     0     0   240     0     0     0     0       0
quasi-prison             4     3    12    12    67   241   525     1     1   191     -99
quasi-prison             4     3    12    12    77   241   276    11    11   192     -99
quasi-prison             4     3    12    12    73   241   271     7     7   193     -99
quasi-prison             4     3    12    12    78   241   136    12    12   194     -99
or                     -99     0     0     0     0   242     0     0     0     0       0
care                   -99     0     0     0     0   243     0     0     0     0       0
home                     4     4     4     4    10   244   282     2     2   195      19
but                      4     4     3     3    14   245   211     1     1   198     325
'in                      4     4     3     2    20   246   166     3     2   197    1091
the                    -99     0     0     0     0   247     0     0     0     0       0
community'.              4     4    11     9    26   248   158     1     1   199      10
community'.              4     4    11     9    36   248   269    11    11   200      10
Her                    -99     0     0     0     0   249     0     0     0     0       0
injuries               -99     0     0     0     0   250     0     0     0     0       0
were                     4     4     4     4    54   251   254     0     0   201     106
were                     4     4     4     4    56   251   196     2     2   203     106
inflicted                4     4     9     9    65   252   117     6     6   202       1
over                     4     4     4     4    69   253   128     0     0   204      76
a                      -99     0     0     0     0   254     0     0     0     0       0
period                 -99     0     0     0     0   255     0     0     0     0       0
of                       4     5     2     2     8   256   334     1     1   206    1757
many                   -99     0     0     0     0   257     0     0     0     0       0
months                   4     5     6     6    21   258   251     6     6   207      14
and                    -99     0     0     0     0   259     0     0     0     0       0
were                   -99     0     0     0     0   260     0     0     0     0       0
seen                     4     5     4     4    33   261   157     2     2   208      19
by                     -99     0     0     0     0   262     0     0     0     0       0
hospital                 4     5     8     8    40   263   213     1     1   209       5
staff                    4     5     5     5    48   264   175     0     0   210      25
and                      4     5     3     3    56   265   173     2     2   211    1283
by                     -99     0     0     0     0   266     0     0     0     0       0
social                   4     5     6     6    66   267   311     5     5   212      12
social                   4     5     6     6    62   267   194     1     1   213      12
workers.                 4     5     8     7    73   268   238     5     5   214       6
workers.                 4     5     8     7    71   268   247     3     3   215       6
Carole                 -99     0     0     0     0   269     0     0     0     0       0
Baptiste,                5     1     9     8    12   270   146     5     5   216       1
Baptiste,                5     1     9     8    16   270   289     9     9   218       1
the                      5     1     3     3    19   271   189     2     2   217    3511
Haringey                 5     1     8     8    22   272   209     1     1   220       2
Haringey                 5     1     8     8    22   272   128     1     1   221       2
social                   5     1     6     6    34   273   244     4     4   222      12
worker                   5     1     6     6    42   274   164     5     5   223       1
worker                   5     1     6     6    37   274   795     0     0   224       1
worker                   5     1     6     6    41   274   176     4     4   225       1
whose                  -99     0     0     0     0   275     0     0     0     0       0
