WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
The                    -99     0     0     0     0     1     0     0     0     0       0
case                     1     1     4     4     5     2   280     1     1     1      26
of                     -99     0     0     0     0     3     0     0     0     0       0
Ms                     -99     0     0     0     0     4     0     0     0     0       0
Susan                    1     1     5     5    15     5   160     0     0     2       3
Susan                    1     1     5     5    19     5    83     4     4     4       3
Susan                    1     1     5     5    17     5   225     2     2     5       3
Susan                    1     1     5     5    20     5   140     5     5     6       3
Wallace,                 1     1     8     7    22     6   225     1     1     3       4
Wallace,                 1     1     8     7    27     6   153     6     6     7       4
who                    -99     0     0     0     0     7     0     0     0     0       0
went                     1     1     4     4    34     8   156     0     0     8      13
down                     1     1     4     4    39     9   142     0     0     9      38
down                     1     1     4     4    43     9    98     4     4    10      38
to                     -99     0     0     0     0    10     0     0     0     0       0
her                      1     1     3     3    49    11   248     2     2    11     107
local                    1     1     5     5    54    12   129     3     3    12      15
with                     1     1     4     4    61    13   191     4     4    13     393
Igwig                    1     1     5     5    66    14   199     4     4    14       1
the                    -99     0     0     0     0    15     0     0     0     0       0
iguana,                  1     1     7     6    73    16    89     1     1    15       4
iguana,                  1     1     7     6    77    16   108     5     5    16       4
has                    -99     0     0     0     0    17     0     0     0     0       0
lessons                  1     2     7     7     7    18   324     3     3    17       7
for                    -99     0     0     0     0    19     0     0     0     0       0
us                     -99     0     0     0     0    20     0     0     0     0       0
all                      1     2     3     3    20    21   208     1     1    18     167
that                     1     2     4     4    24    22   156     1     1    19     871
that                     1     2     4     4    27    22   171     4     4    20     871
go                     -99     0     0     0     0    23     0     0     0     0       0
well                     1     2     4     4    32    24   230     1     1    21      48
well                     1     2     4     4    35    24   144     4     4    22      48
beyond                   1     2     6     6    41    25   154     5     5    23      11
the                    -99     0     0     0     0    26     0     0     0     0       0
blindingly               1     2    10    10    49    27   156     2     2    24       1
obvious                  1     2     7     7    59    28   114     1     1    25      12
'do                      1     2     3     2    68    29   196     2     1    26      75
not                      1     2     3     3    71    30   167     1     1    27     277
take                     1     2     4     4    74    31   146     0     0    28      42
take                     1     2     4     4    75    31    62     1     1    29      42
your                   -99     0     0     0     0    32     0     0     0     0       0
iguana                 -99     0     0     0     0    33     0     0     0     0       0
to                       1     3     2     2    13    34   151     1     1    30    1597
the                    -99     0     0     0     0    35     0     0     0     0       0
pub'.                    1     3     5     3    19    36    66     0     0    31       2
pub'.                    1     3     5     3    20    36    56     1     1    33       2
Ms                     -99     0     0     0     0    37     0     0     0     0       0
Wallace,                 1     3     8     7    30    38   171     2     2    34       4
you                      1     3     3     3    38    39   172     1     1    35     179
may                      1     3     3     3    43    40   303     2     2    36      67
recall,                  1     3     7     6    50    41    66     5     5    37       8
has                      1     3     3     3    56    42   233     3     3    38     239
just                   -99     0     0     0     0    43     0     0     0     0       0
ended                    1     3     5     5    62    44   129     0     0    39       6
up                       1     3     2     2    69    45    96     1     1    40     135
with                     1     3     4     4    73    46   186     2     2    41     393
a                      -99     0     0     0     0    47     0     0     0     0       0
conviction               1     4    10    10     4    48   208     4     4    42       1
for                    -99     0     0     0     0    49     0     0     0     0       0
assault                  1     4     7     7    17    50   105     2     2    43       2
assault                  1     4     7     7    18    50    60     3     3    45       2
and                    -99     0     0     0     0    51     0     0     0     0       0
unnecessary              1     4    11    11    33    52   180     6     6    46       4
suffering                1     4     9     9    42    53   231     3     3    47       4
-                      -99     0     0     0     0    54     0     0     0     0       0
and                      1     4     3     3    53    55   183     2     2    48    1283
not                      1     4     3     3    58    56   298     3     3    49     277
to                       1     4     2     2    61    57   199     2     2    50    1597
the                    -99     0     0     0     0    58     0     0     0     0       0
iguana.                  1     4     7     6    68    59   164     2     2    51       4
Lesson                 -99     0     0     0     0    60     0     0     0     0       0
one                      1     5     3     3     9    61   162     2     2    54     176
is                     -99     0     0     0     0    62     0     0     0     0       0
that                     1     5     4     4    15    63   175     1     1    55     871
even                     1     5     4     4    20    64   197     1     1    56      84
half                     1     5     4     4    25    65   128     1     1    57      20
a                      -99     0     0     0     0    66     0     0     0     0       0
pint                     1     5     4     4    32    67   188     1     1    58       2
of                     -99     0     0     0     0    68     0     0     0     0       0
lager                    1     5     5     5    39    69   202     0     0    59       2
-                      -99     0     0     0     0    70     0     0     0     0       0
the                    -99     0     0     0     0    71     0     0     0     0       0
amount                   1     5     6     6    57    72   279     6     6    52       3
amount                   1     5     6     6    52    72   218     1     1    60       3
Ms                       1     5     2     2    59    73   138     1     1    61       9
Wallace                  1     5     7     7    61    74   235     0     0    53       4
Wallace                  1     5     7     7    64    74   169     3     3    62       4
was                      1     5     3     3    69    75   563     0     0    63     383
reported                 2     1     8     8     4    76   167     4     4    64       3
reported                 2     1     8     8     6    76   123     6     6    65       3
to                     -99     0     0     0     0    77     0     0     0     0       0
have                     2     1     4     4    16    78   143     4     4    66     361
drunk                    2     1     5     5    22    79   156     5     5    67       2
-                      -99     0     0     0     0    80     0     0     0     0       0
has                    -99     0     0     0     0    81     0     0     0     0       0
peculiar                 2     1     8     8    31    82   251     2     2    68       2
peculiar                 2     1     8     8    36    82   164     7     7    69       2
peculiar                 2     1     8     8    32    82   103     3     3    70       2
peculiar                 2     1     8     8    29    82   243     0     0    72       2
effects                  2     1     7     7    42    83   141     4     4    71      10
when                     2     1     4     4    50    84   202     4     4    73     144
combined                 2     1     8     8    57    85   139     6     6    74       2
with                     2     1     4     4    63    86    97     3     3    75     393
the                    -99     0     0     0     0    87     0     0     0     0       0
presence                 2     1     8     8    73    88   239     4     4    76       5
of                     -99     0     0     0     0    89     0     0     0     0       0
a                      -99     0     0     0     0    90     0     0     0     0       0
rather                 -99     0     0     0     0    91     0     0     0     0       0
large                    2     2     5     5    13    92   170     4     4    77      18
lizard                   2     2     6     6    20    93   187     5     5    78       3
sprawled               -99     0     0     0     0    94     0     0     0     0       0
across                   2     2     6     6    35    95   137     4     4    80      28
your                   -99     0     0     0     0    96     0     0     0     0       0
back.                    2     2     5     4    43    97   223     0     0    81      38
Lesson                   2     2     6     6    54    98   125     5     5    82       5
two,                   -99     0     0     0     0    99     0     0     0     0       0
which                    2     2     5     5    65   100   170     4     4    83     152
is                     -99     0     0     0     0   101     0     0     0     0       0
not                      2     2     3     3    70   102   163     0     0    84     277
altogether               2     3    10    10     7   103   204     7     7    85       3
discouraging,            2     3    13    12    18   104   292     7     7    86       2
is                     -99     0     0     0     0   105     0     0     0     0       0
that                     2     3     4     4    29   106   145     1     1    87     871
that                     2     3     4     4    32   106   102     4     4    89     871
men                      2     3     3     3    34   107   316     1     1    88      20
in                     -99     0     0     0     0   108     0     0     0     0       0
pubs                     2     3     4     4    40   109   202     0     0    90       2
have                     2     3     4     4    48   110   166     3     3    91     361
a                      -99     0     0     0     0   111     0     0     0     0       0
problem                  2     3     7     7    54   112   158     2     2    92      24
with                     2     3     4     4    62   113   162     2     2    93     393
rather                   2     3     6     6    67   114   128     2     2    94      42
large                    2     3     5     5    73   115   103     1     1    95      18
lizards                -99     0     0     0     0   116     0     0     0     0       0
sprawled                 2     4     8     8    13   117   229     5     5    96       2
across                   2     4     6     6    23   118   178     6     6    97      28
ladies'                -99     0     0     0     0   119     0     0     0     0       0
backs,                 -99     0     0     0     0   120     0     0     0     0       0
perceiving               2     4    10    10    45   121   206     6     6    98       1
them                     2     4     4     4    54   122   186     4     4    99      80
as                     -99     0     0     0     0   123     0     0     0     0       0
a                        2     4     1     1    59   124   128     1     1   101    1434
threat.                  2     4     7     6    60   125   224     0     0   100       7
threat.                  2     4     7     6    65   125   129     5     5   102       7
Precisely                2     5     9     9     7   126   235     7     7   103       5
what                     2     5     4     4    13   127    99     3     3   106     125
the                      2     5     3     3    15   128   124     0     0   104    3511
men                      2     5     3     3    20   129    82     1     1   107      20
found                    2     5     5     5    26   130   205     3     3   108      29
so                       2     5     2     2    29   131    57     0     0    79     154
threatening              2     5    11    11    33   132   216     1     1   109       3
about                    2     5     5     5    48   133   279     4     4   110     164
the                    -99     0     0     0     0   134     0     0     0     0       0
lizard                   2     5     6     6    57   135   120     3     3   111       3
was                      2     5     3     3    63   136   171     2     2   112     383
not                    -99     0     0     0     0   137     0     0     0     0       0
actually                 2     5     8     8    69   138   259     0     0   113      17
actually                 2     5     8     8    72   138   243     3     3   114      17
disclosed                3     1     9     9     6   139    63     6     6   115       1
disclosed                3     1     9     9     7   139   198     7     7   116       1
in                     -99     0     0     0     0   140     0     0     0     0       0
