WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
The                    -99     0     0     0     0     1     0     0     0     0       0
decision                 1     1     8     8    11     2   196     7     7     1      11
of                       1     1     2     2    13     3   210     0     0     2    1757
the                    -99     0     0     0     0     4     0     0     0     0       0
Human                    1     1     5     5    22     5   188     2     2     3      25
Fertility                1     1     9     9    27     6   186     1     1     4       1
Fertility                1     1     9     9    32     6   167     6     6     5       1
Fertility                1     1     9     9    35     6   199     9     9     6       1
and                    -99     0     0     0     0     7     0     0     0     0       0
Embryology               1     1    10    10    48     8   218     8     8     7       3
Authority                1     1     9     9    51     9   164     0     0     8       8
Authority                1     1     9     9    59     9   190     8     8     9       8
(HFEA)                 -99     0     0     0     0    10     0     0     0     0       0
to                       1     1     2     2    69    11   187     1     1    10    1597
allow                  -99     0     0     0     0    12     0     0     0     0       0
a                        1     1     1     1    77    13    86     0     0    11    1434
couple                 -99     0     0     0     0    14     0     0     0     0       0
to                     -99     0     0     0     0    15     0     0     0     0       0
select                   1     2     6     6    13    16   299     3     3    14       5
genetically              1     2    11    11    18    17   107     1     1    13       2
genetically              1     2    11    11    19    17   218     2     2    15       2
genetically              1     2    11    11    25    17   205     8     8    16       2
genetically              1     2    11    11    27    17   349    10    10    17       2
their                  -99     0     0     0     0    18     0     0     0     0       0
next                     1     2     4     4    36    19   166     1     1    18      35
baby                     1     2     4     4    42    20   216     2     2    19       5
was                      1     2     3     3    47    21   172     2     2    20     383
bound                  -99     0     0     0     0    22     0     0     0     0       0
to                       1     2     2     2    56    23   172     1     1    21    1597
raise                  -99     0     0     0     0    24     0     0     0     0       0
concerns                 1     2     8     8    65    25   234     1     1    22       2
that                     1     2     4     4    76    26   145     3     3    23     871
advances               -99     0     0     0     0    27     0     0     0     0       0
in                     -99     0     0     0     0    28     0     0     0     0       0
biotechnology            1     3    13    13    17    29    68     5     5    26       4
biotechnology            1     3    13    13    23    29   223    11    11    27       4
are                      1     3     3     3    26    30   189     0     0    28     351
racing                   1     3     6     6    36    31   225     6     6    29       4
ahead                  -99     0     0     0     0    32     0     0     0     0       0
of                       1     3     2     2    44    33   198     1     1    30    1757
our                    -99     0     0     0     0    34     0     0     0     0       0
ability                  1     3     7     7    57    35   201     7     7    31       9
to                     -99     0     0     0     0    36     0     0     0     0       0
control                  1     3     7     7    63    37   266     2     2    32      10
the                      1     3     3     3    70    38    51     1     1    33    3511
consequences.            1     4    13    12    13    39   163    13    13    36       8
The                      1     4     3     3    15    40    69     1     1    35    3511
The                      1     4     3     3    15    40   374     1     1    40    3511
couple                   1     4     6     6    24    41   186     6     6    41       7
at                       1     4     2     2    25    42   176     0     0    37     269
the                      1     4     3     3    30    43   177     2     2    38    3511
the                      1     4     3     3    29    43   182     1     1    42    3511
centre                 -99     0     0     0     0    44     0     0     0     0       0
of                       1     4     2     2    39    45   174     0     0    39    1757
this                     1     4     4     4    43    46   131     1     1    43     293
case                   -99     0     0     0     0    47     0     0     0     0       0
have                   -99     0     0     0     0    48     0     0     0     0       0
a                      -99     0     0     0     0    49     0     0     0     0       0
son                    -99     0     0     0     0    50     0     0     0     0       0
who                    -99     0     0     0     0    51     0     0     0     0       0
suffers                -99     0     0     0     0    52     0     0     0     0       0
from                   -99     0     0     0     0    53     0     0     0     0       0
a                      -99     0     0     0     0    54     0     0     0     0       0
potentially            -99     0     0     0     0    55     0     0     0     0       0
fatal                  -99     0     0     0     0    56     0     0     0     0       0
disorder               -99     0     0     0     0    57     0     0     0     0       0
and                    -99     0     0     0     0    58     0     0     0     0       0
whose                  -99     0     0     0     0    59     0     0     0     0       0
best                   -99     0     0     0     0    60     0     0     0     0       0
hope                   -99     0     0     0     0    61     0     0     0     0       0
is                     -99     0     0     0     0    62     0     0     0     0       0
a                      -99     0     0     0     0    63     0     0     0     0       0
marrow                 -99     0     0     0     0    64     0     0     0     0       0
transplant             -99     0     0     0     0    65     0     0     0     0       0
from                   -99     0     0     0     0    66     0     0     0     0       0
a                      -99     0     0     0     0    67     0     0     0     0       0
sibling,               -99     0     0     0     0    68     0     0     0     0       0
so                       2     1     2     2     9    69   227     0     0    46     154
the                      2     1     3     3    12    70   195     0     0    47    3511
stakes                   2     1     6     6    21    71   200     5     5    48       3
of                     -99     0     0     0     0    72     0     0     0     0       0
this                     2     1     4     4    26    73   262     0     0    49     293
this                     2     1     4     4    29    73   163     3     3    50     293
decision                 2     1     8     8    38    74   226     7     7    51      11
are                      2     1     3     3    41    75   168     1     1    52     351
particularly             2     1    12    12    53    76   179     9     9    53       8
high.                    2     1     5     4    61    77   182     4     4    54      14
The                    -99     0     0     0     0    78     0     0     0     0       0
HFEA's                   2     1     6     6    77    79   230     6     6    56     -99
critics                -99     0     0     0     0    80     0     0     0     0       0
believe                -99     0     0     0     0    81     0     0     0     0       0
that                     2     2     4     4    20    82   239     4     4    58     871
it                     -99     0     0     0     0    83     0     0     0     0       0
sanctions                2     2     9     9    30    84   177     6     6    59       4
sanctions                2     2     9     9    33    84   243     9     9    65       4
sanctions                2     2     9     9    26    84   165     2     2    66       4
sanctions                2     2     9     9    30    84   132     6     6    67       4
'designer                2     2     9     8    37    85   180     3     2    60       2
babies'                  2     2     7     6    44    86   228     0     0    61       1
and                      2     2     3     3    52    87   236     0     0    62    1283
does                   -99     0     0     0     0    88     0     0     0     0       0
not                    -99     0     0     0     0    89     0     0     0     0       0
show                     2     2     4     4    67    90   220     2     2    63      15
show                     2     2     4     4    67    90   338     2     2    70      15
respect                  2     2     7     7    72    91   179     2     2    68       6
for                    -99     0     0     0     0    92     0     0     0     0       0
the                    -99     0     0     0     0    93     0     0     0     0       0
sanctity                 2     3     8     8    13    94   154     5     5    72       1
of                     -99     0     0     0     0    95     0     0     0     0       0
