WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Lesley                   1     1     6     6     6     1   205     6     6     1       9
Monk,                    1     1     5     4    12     2   286     5     5     2       2
a                      -99     0     0     0     0     3     0     0     0     0       0
51-year-old              1     1    11    11    18     4   170     3     3     3     -99
51-year-old              1     1    11    11    21     4   176     6     6     4     -99
51-year-old              1     1    11    11    26     4   171    11    11     5     -99
from                   -99     0     0     0     0     5     0     0     0     0       0
Burnley,                 1     1     8     7    32     6   160     0     0     6       1
Burnley,                 1     1     8     7    35     6   275     3     3     7       1
explains                 1     1     8     8    46     7   229     5     5     8       7
to                     -99     0     0     0     0     8     0     0     0     0       0
Mark                     1     1     4     4    55     9   215     2     2     9      10
MacKenzie                1     1     9     9    60    10   192     2     2    10       1
why                      1     1     3     3    68    11   177     0     0    11      35
she                      1     1     3     3    74    12   256     2     2    12      91
and                    -99     0     0     0     0    13     0     0     0     0       0
her                    -99     0     0     0     0    14     0     0     0     0       0
team                     1     2     4     4     8    15   186     4     4    13      12
of                     -99     0     0     0     0    16     0     0     0     0       0
huskies                  1     2     7     7    18    17   233     6     6    14       2
are                    -99     0     0     0     0    18     0     0     0     0       0
going                    1     2     5     5    27    19   191     3     3    15      39
flat                     1     2     4     4    34    20   224     4     4    16       7
out                    -99     0     0     0     0    21     0     0     0     0       0
to                     -99     0     0     0     0    22     0     0     0     0       0
conquer                  1     2     7     7    42    23   200     0     0    17       2
conquer                  1     2     7     7    47    23   247     5     5    18       2
the                    -99     0     0     0     0    24     0     0     0     0       0
wastes                   1     2     6     6    58    25   201     4     4    19       1
wastes                   1     2     6     6    59    25   177     5     5    22       1
of                     -99     0     0     0     0    26     0     0     0     0       0
Alaska.                  1     2     7     6    66    27   194     2     2    20       3
Alaska.                  1     2     7     6    69    27   214     5     5    21       3
While                  -99     0     0     0     0    28     0     0     0     0       0
you                      1     3     3     3     8    29   177     2     2    23     179
are                    -99     0     0     0     0    30     0     0     0     0       0
reading                -99     0     0     0     0    31     0     0     0     0       0
this,                    1     3     5     4    22    32   137     0     0    24     293
Lesley                   1     3     6     6    30    33   233     2     2    26       9
Monk                   -99     0     0     0     0    34     0     0     0     0       0
is                       1     3     2     2    40    35   172     0     0    27     717
taking                   1     3     6     6    49    36   188     6     6    28      11
her                    -99     0     0     0     0    37     0     0     0     0       0
dogs                     1     3     4     4    56    38   189     2     2    29      12
for                    -99     0     0     0     0    39     0     0     0     0       0
a                      -99     0     0     0     0    40     0     0     0     0       0
walk.                    1     3     5     4    66    41   192     1     1    30       5
Sixteen                  1     3     7     7    74    42   223     3     3    31       1
Sixteen                  1     3     7     7    77    42   121     6     6    32       1
of                     -99     0     0     0     0    43     0     0     0     0       0
them                   -99     0     0     0     0    44     0     0     0     0       0
in                     -99     0     0     0     0    45     0     0     0     0       0
fact,                    1     4     5     4    16    46   168     5     5    33      32
and                    -99     0     0     0     0    47     0     0     0     0       0
not                    -99     0     0     0     0    48     0     0     0     0       0
just                     1     4     4     4    26    49   161     1     1    34      75
for                      1     4     3     3    33    50   197     3     3    35     519
a                      -99     0     0     0     0    51     0     0     0     0       0
quick                  -99     0     0     0     0    52     0     0     0     0       0
once-round-the-park.     1     4    20    19    44    53   221     2     2    36     -99
once-round-the-park.     1     4    20    19    56    53    79    14    14    37     -99
All                    -99     0     0     0     0    54     0     0     0     0       0
being                    1     4     5     5    70    55   116     3     3    38      54
well,                    1     4     5     4    76    56   147     3     3    39      48
the                    -99     0     0     0     0    57     0     0     0     0       0
51-year-old            -99     0     0     0     0    58     0     0     0     0       0
personal               -99     0     0     0     0    59     0     0     0     0       0
trainer                  1     5     7     7    26    60   223     1     1    40       2
from                     1     5     4     4    35    61   176     2     2    41     248
Lancashire               1     5    10    10    46    62   245     8     8    42       2
is                     -99     0     0     0     0    63     0     0     0     0       0
now                    -99     0     0     0     0    64     0     0     0     0       0
one                    -99     0     0     0     0    65     0     0     0     0       0
day                      1     5     3     3    60    66   235     0     0    43      35
into                     1     5     4     4    68    67   192     4     4    44      82
an                     -99     0     0     0     0    68     0     0     0     0       0
1,100-                   1     5     6     5    76    69   357     4     4    45     -99
mile                   -99     0     0     0     0    70     0     0     0     0       0
trek                   -99     0     0     0     0    71     0     0     0     0       0
across                   2     1     6     6    13    72   175     3     3    47      28
across                   2     1     6     6    10    72   153     0     0    48      28
the                    -99     0     0     0     0    73     0     0     0     0       0
frozen                   2     1     6     6    24    74   165     3     3    49       2
Alaskan                  2     1     7     7    30    75   145     2     2    50       2
wilderness,              2     1    11    10    37    76   178     1     1    51       3
wilderness,              2     1    11    10    43    76   165     7     7    52       3
the                    -99     0     0     0     0    77     0     0     0     0       0
only                     2     1     4     4    56    78   184     4     4    53      97
British                  2     1     7     7    62    79   177     5     5    54      77
competitor               2     1    10    10    71    80   175     6     6    55       1
in                       2     1     2     2    77    81   140     1     1    56    1091
this                   -99     0     0     0     0    82     0     0     0     0       0
year's                 -99     0     0     0     0    83     0     0     0     0       0
Iditarod,                2     2     9     8    21    84   233     9     9    57       4
the                    -99     0     0     0     0    85     0     0     0     0       0
most                   -99     0     0     0     0    86     0     0     0     0       0
demanding                2     2     9     9    35    87   221     4     4    58       3
dog-sled                 2     2     8     8    42    88   174     1     1    59     -99
race                     2     2     4     4    50    89   205     0     0    60      12
on                       2     2     2     2    56    90   189     1     1    61     417
earth.                   2     2     6     5    64    91   166     6     6    62       8
While                  -99     0     0     0     0    92     0     0     0     0       0
the                      2     2     3     3    76    93   261     1     1    63    3511
winner                 -99     0     0     0     0    94     0     0     0     0       0
of                     -99     0     0     0     0    95     0     0     0     0       0
an                       2     3     2     2    12    96   176     2     2    64     195
event                  -99     0     0     0     0    97     0     0     0     0       0
billed                   2     3     6     6    24    98   209     5     5    65       2
as                     -99     0     0     0     0    99     0     0     0     0       0
'The                     2     3     4     3    29   100   202     0    -1    66    3511
Last                   -99     0     0     0     0   101     0     0     0     0       0
Great                    2     3     5     5    40   102   161     1     1    67      31
Race                     2     3     4     4    47   103   193     2     2    68      12
in                     -99     0     0     0     0   104     0     0     0     0       0
the                      2     3     3     3    53   105   213     0     0    69    3511
Last                   -99     0     0     0     0   106     0     0     0     0       0
Great                    2     3     5     5    63   107   196     1     1    70      31
Place'                   2     3     6     5    73   108   210     5     5    71      22
will                   -99     0     0     0     0   109     0     0     0     0       0
be                     -99     0     0     0     0   110     0     0     0     0       0
sipping                -99     0     0     0     0   111     0     0     0     0       0
victory                  2     4     7     7    13   112   194     2     2    73       4
champagne                2     4     9     9    24   113   230     5     5    74       1
in                       2     4     2     2    29   114   163     0     0    75    1091
front                  -99     0     0     0     0   115     0     0     0     0       0
of                       2     4     2     2    40   116   180     2     2    76    1757
a                      -99     0     0     0     0   117     0     0     0     0       0
roaring                  2     4     7     7    50   118   191     7     7    77       1
fire                   -99     0     0     0     0   119     0     0     0     0       0
inside                   2     4     6     6    59   120   178     3     3    78       7
of                     -99     0     0     0     0   121     0     0     0     0       0
10                     -99     0     0     0     0   122     0     0     0     0       0
days,                    2     4     5     4    70   123   178     1     1    79      28
Lesley                 -99     0     0     0     0   124     0     0     0     0       0
and                    -99     0     0     0     0   125     0     0     0     0       0
