WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
She                    -99     0     0     0     0     1     0     0     0     0       0
was                      1     1     3     3     5     2   222     1     1     1     383
the                    -99     0     0     0     0     3     0     0     0     0       0
best-selling             1     1    12    12    12     4   254     0     0     2     -99
best-selling             1     1    12    12    18     4   122     6     6     3     -99
queen                    1     1     5     5    25     5   135     0     0     4       7
of                       1     1     2     2    31     6    79     0     0     5    1757
the                    -99     0     0     0     0     7     0     0     0     0       0
romantic                 1     1     8     8    43     8   243     5     5     6       4
romantic                 1     1     8     8    44     8   123     6     6     7       4
romantic                 1     1     8     8    38     8   147     0     0     8       4
Aga                      1     1     3     3    50     9   500     3     3     9       1
Aga                      1     1     3     3    49     9   223     2     2    12       1
saga.                    1     1     5     4    52    10   187     1     1    11       2
saga.                    1     1     5     4    54    10   243     3     3    13       2
He                       1     1     2     2    59    11   165     2     2    15     265
was                      1     1     3     3    61    12   188     1     1    14     383
was                      1     1     3     3    61    12   243     1     1    18     383
the                      1     1     3     3    66    13   111     2     2    19    3511
enfant                   1     1     6     6    69    14    85     1     1    16       1
enfant                   1     1     6     6    69    14   100     1     1    20       1
terrible               -99     0     0     0     0    15     0     0     0     0       0
of                     -99     0     0     0     0    16     0     0     0     0       0
the                    -99     0     0     0     0    17     0     0     0     0       0
right-on                 1     2     8     8    21    18   167     5     5    21     -99
right-on                 1     2     8     8    18    18   202     2     2    22     -99
right-on                 1     2     8     8    23    18   161     7     7    23     -99
urban                    1     2     5     5    29    19    67     4     4    24       3
urban                    1     2     5     5    29    19   176     4     4    25       3
literati.                1     2     9     8    38    20   165     7     7    26       1
literati.                1     2     9     8    36    20   293     5     5    27       1
literati.                1     2     9     8    39    20    73     8     8    28       1
literati.                1     2     9     8    36    20   682     5     5    29       1
Would                    1     2     5     5    46    21    65     5     5    30     146
the                      1     2     3     3    47    22   255     0     0    32    3511
earth                    1     2     5     5    52    23   126     1     1    31       8
earth                    1     2     5     5    55    23   218     4     4    33       8
earth                    1     2     5     5    56    23    67     5     5    35       8
move                     1     2     4     4    60    24   225     3     3    36      10
when                     1     2     4     4    62    25   242     0     0    34     144
when                     1     2     4     4    65    25   366     3     3    37     144
their                    1     2     5     5    70    26   179     3     3    38     225
paths                    1     2     5     5    76    27    96     3     3    39       1
crossed?                 1     3     8     7     6    28   155     6     6    40       2
I                      -99     0     0     0     0    29     0     0     0     0       0
quite                    1     3     5     5    20    30   121     5     5    41      48
quite                    1     3     5     5    20    30    76     5     5    48      48
like                     1     3     4     4    25    31   145     4     4    47      99
Joanna                   1     3     6     6    26    32   109     0     0    43      18
Joanna                   1     3     6     6    31    32    76     5     5    45      18
Joanna                   1     3     6     6    31    32   114     5     5    46      18
Trollope;              -99     0     0     0     0    33     0     0     0     0       0
she's                    1     3     5     5    48    34    75     5     5    52     -99
warm,                    1     3     5     4    51    35   203     2     2    53       6
engaged                  1     3     7     7    61    36   196     6     6    54       4
engaged                  1     3     7     7    59    36   432     4     4    55       4
engaged                  1     3     7     7    60    36   319     5     5    56       4
and                    -99     0     0     0     0    37     0     0     0     0       0
responsive,              1     3    11    10    70    38   117     3     3    57       1
and                    -99     0     0     0     0    39     0     0     0     0       0
clearly                  1     4     7     7     9    40   132     5     5    60      14
has                    -99     0     0     0     0    41     0     0     0     0       0
her                      1     4     3     3    19    42   209     3     3    61     107
her                      1     4     3     3    16    42   234     0     0    62     107
heart                  -99     0     0     0     0    43     0     0     0     0       0
in                     -99     0     0     0     0    44     0     0     0     0       0
approximately            1     4    13    13    35    45   174     6     6    63       1
approximately            1     4    13    13    31    45   143     2     2    64       1
the                    -99     0     0     0     0    46     0     0     0     0       0
right                    1     4     5     5    52    47   249     5     5    65      38
place.                   1     4     6     5    58    48    89     5     5    66      22
To                     -99     0     0     0     0    49     0     0     0     0       0
me,                      1     4     3     2    66    50   283     3     3    67      55
she                      1     4     3     3    70    51   288     3     3    68      91
is                     -99     0     0     0     0    52     0     0     0     0       0
a                      -99     0     0     0     0    53     0     0     0     0       0
quintessentially       -99     0     0     0     0    54     0     0     0     0       0
English                -99     0     0     0     0    55     0     0     0     0       0
phenomenon,              1     5    11    10    26    56    79     1     1    42       2
phenomenon,              1     5    11    10    26    56    55     1     1    44       2
phenomenon,              1     5    11    10    33    56    66     8     8    49       2
the                      1     5     3     3    40    57    57     3     3    50    3511
lower-middlebrow         1     5    16    16    47    58   101     6     6    51     -99
novelist               -99     0     0     0     0    59     0     0     0     0       0
who                      1     5     3     3    70    60   107     3     3    59     157
has                    -99     0     0     0     0    61     0     0     0     0       0
just                   -99     0     0     0     0    62     0     0     0     0       0
enough                   2     1     6     6     2    63   154     2     2    71      32
enough                   2     1     6     6     6    63   141     6     6    72      32
sophistication           2     1    14    14    14    64   324     7     7    73       1
to                     -99     0     0     0     0    65     0     0     0     0       0
be                       2     1     2     2    25    66   190     0     0    74     423
able                     2     1     4     4    31    67   168     3     3    75      14
to                     -99     0     0     0     0    68     0     0     0     0       0
convince                 2     1     8     8    36    69   136     0     0    76       3
