WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  FXNO    TXFR                                            
Our                    -99     0     0     0     0     1     0     0     0     0       0
best                     1     1     4     4     5     2   188     1     1     1      23
scientists               1     1    10    10    11     3   150     2     2     2       6
scientists               1     1    10    10    14     3   112     5     5     3       6
used                     1     1     4     4    23     4   201     3     3     4      32
to                     -99     0     0     0     0     5     0     0     0     0       0
be                     -99     0     0     0     0     6     0     0     0     0       0
confined                 1     1     8     8    33     7   128     2     2     5       1
confined                 1     1     8     8    38     7   102     7     7     6       1
confined                 1     1     8     8    39     7   176     8     8    10       1
confined                 1     1     8     8    34     7   188     3     3    11       1
confined                 1     1     8     8    34     7   180     3     3    14       1
confined                 1     1     8     8    36     7   204     5     5    15       1
to                     -99     0     0     0     0     8     0     0     0     0       0
university               1     1    10    10    47     9   125     4     4     7      18
university               1     1    10    10    52     9   229     9     9     8      18
research.                1     1     9     8    57    10    82     3     3     9      22
Now                      1     1     3     3    66    11   183     2     2    12     107
Britain                  1     1     7     7    73    12   144     5     5    13      26
Britain                  1     1     7     7    70    12   157     2     2    16      26
is                     -99     0     0     0     0    13     0     0     0     0       0
profiting              -99     0     0     0     0    14     0     0     0     0       0
from                     1     2     4     4    14    15   223     4     4    18     248
their                  -99     0     0     0     0    16     0     0     0     0       0
genius.                  1     2     7     6    21    17   271     0     0    19       4
genius.                  1     2     7     6    24    17   153     3     3    20       4
Some                   -99     0     0     0     0    18     0     0     0     0       0
criticisms               1     2    10    10    38    19   188     0     0    21       1
criticisms               1     2    10    10    42    19   195     4     4    22       1
criticisms               1     2    10    10    43    19   286     5     5    28       1
of                       1     2     2     2    51    20   135     2     2    23    1757
Britain                  1     2     7     7    55    21   191     3     3    24      26
come                     1     2     4     4    64    22   250     4     4    25      37
and                    -99     0     0     0     0    23     0     0     0     0       0
go,                      1     2     3     2    72    24   104     3     3    26      40
others                 -99     0     0     0     0    25     0     0     0     0       0
seem                   -99     0     0     0     0    26     0     0     0     0       0
impossible             -99     0     0     0     0    27     0     0     0     0       0
to                     -99     0     0     0     0    28     0     0     0     0       0
shift.                   1     3     6     5    21    29   151     2     2    30       1
shift.                   1     3     6     5    23    29   163     4     4    31       1
For                    -99     0     0     0     0    30     0     0     0     0       0
nearly                   1     3     6     6    31    31   153     1     1    32       6
nearly                   1     3     6     6    35    31   164     5     5    33       6
a                      -99     0     0     0     0    32     0     0     0     0       0
century,                 1     3     8     7    43    33   128     4     4    34       4
this                     1     3     4     4    52    34   174     4     4    35     293
country                  1     3     7     7    58    35   104     5     5    36      32
has                    -99     0     0     0     0    36     0     0     0     0       0
lived                    1     3     5     5    66    37   124     1     1    37       6
with                     1     3     4     4    72    38    63     1     1    38     393
a                      -99     0     0     0     0    39     0     0     0     0       0
sorry                  -99     0     0     0     0    40     0     0     0     0       0
fact:                  -99     0     0     0     0    41     0     0     0     0       0
we                       1     4     2     2    12    42   173     0     0    40     179
have                   -99     0     0     0     0    43     0     0     0     0       0
a                        1     4     1     1    20    44   167     0     0    41    1434
disproportionate         1     4    16    16    28    45   221     6     6    42       1
number                   1     4     6     6    40    46   209     1     1    43      18
number                   1     4     6     6    44    46   136     5     5    44      18
of                     -99     0     0     0     0    47     0     0     0     0       0
the                    -99     0     0     0     0    48     0     0     0     0       0
world's                  1     4     7     7    54    49   176     1     1    45       2
most                     1     4     4     4    62    50   165     1     1    46      93
inventive                1     4     9     9    73    51   171     7     7    47       2
scientific               1     5    10    10     7    52    92     7     7    48      14
minds,                   1     5     6     5    15    53   183     4     4    49       8
but                    -99     0     0     0     0    54     0     0     0     0       0
are                      1     5     3     3    24    55   123     2     2    50     351
truly                    1     5     5     5    30    56   183     4     4    51       4
