WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
was                      1     1     3     3     7     2   156     3     3     0     383
She                      1     1     3     3     2     1   185     2     2     5      91
the                      1     1     3     3    11     3   276     3     3    -9    3511
best-selling             1     1    12    12    23     4   205    11    11   -12     -99
of                       1     1     2     2    31     6   321     0     0    -8    1757
romantic                 1     1     8     8    40     8   206     2     2    -9       4
Aga                      1     1     3     3    49     9   229     2     2    -9       1
romantic                 1     1     8     8    43     8   108     5     5     6       4
*Blink                   1   -99     8     8   -99   -99    81   -99   -99   -99     -99
the                      1     1     3     3    64    13   306     0     0   -99    3511
saga.                    1     1     5     4    53    10   178     2     2    11       2
Aga                      1     1     3     3    49     9   240     2     2     4       1
the                      1     1     3     3    64    13   288     0     0   -15    3511
enfant                   1     1     6     6    72    14   173     4     4    -8       1
was                      1     1     3     3    63    12   185     3     3     9     383
*Off-screen              1   -99     3     3   -99   -99   235   -99   -99   -99     -99
terrible                 1     2     8     8     4    15   487     4     4   -99       6
the                      1     2     3     3    15    17   239     3     3   -11    3511
right-on                 1     2     8     8    23    18   207     7     7    -8     -99
literati.                1     2     9     8    31    20   242     0     0    -8       1
urban                    1     2     5     5    30    19   556     5     5     1       3
urban                    1     2     5     5    28    19   134     3     3     2       3
literati.                1     2     9     8    33    20   171     2     2    -5       1
literati.                1     2     9     8    39    20   313     8     8    -6       1
the                      1     2     3     3    48    22   171     1     1    -9    3511
*Blink                   1   -99     3     3   -99   -99    97   -99   -99   -99     -99
move                     1     2     4     4    61    24   526     4     4   -99      10
paths                    1     2     5     5    74    27   144     1     1   -13       1
paths                    1     2     5     5    78    27   233     5     5    -4       1
crossed?                 1     3     8     7     3    28   360     3     3   -99       2
like                     1     3     4     4    21    31   265     0     0   -18      99
Joanna                   1     3     6     6    30    32   265     4     4    -9      18
Trollope;                1     3     9     8    35    33    89     2     2    -5       3
Joanna                   1     3     6     6    29    32   286     3     3     6      18
she's                    1     3     5     5    45    34   170     2     2   -16     -99
*Blink                   1   -99     5     5   -99   -99   116   -99   -99   -99     -99
engaged                  1     3     7     7    60    36   801     5     5   -99       4
responsive,              1     3    11    10    72    38   353     5     5   -12       1
responsive,              1     3    11    10    76    38   213     9     9    -4       1
*Off-screen              1   -99    11    10   -99   -99    83   -99   -99   -99     -99
and                      1     4     3     3     2    39   265     2     2   -99    1283
her                      1     4     3     3    17    42   371     1     1   -15     107
approximately            1     4    13    13    32    45   175     3     3   -15       1
approximately            1     4    13    13    41    45   229    12    12    -9       1
approximately            1     4    13    13    31    45   188     2     2    10       1
approximately            1     4    13    13    42    45    65    13    13   -11       1
place.                   1     4     6     5    55    48   214     2     2   -13      22
right                    1     4     5     5    51    47   338     4     4     4      38
me,                      1     4     3     2    65    50   256     2     2   -14      55
a                        1     4     1     1    75    53   309     1     1   -10    1434
*Off-screen              1   -99     1     1   -99   -99   125   -99   -99   -99     -99
quintessentially         1     5    16    16     2    54   516     2     2   -99       2
quintessentially         1     5    16    16     9    54   347     9     9    -7       2
phenomenon,              1     5    11    10    28    56   240     3     3   -19       2
