WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
ever,                    1     1     5     4     4     2   273     1     1     0      38
market                   1     1     6     6    14     3   190     5     5   -10      19
trends                   1     1     6     6    22     4   199     6     6    -8       1
against                  1     1     7     7    31     6   198     4     4    -9      36
against                  1     1     7     7    28     6    73     1     1     3      36
trends                   1     1     6     6    21     4   201     5     5     7       1
against                  1     1     7     7    30     6   172     3     3    -9      36
the                      1     1     3     3    38     7    93     3     3    -8    3511
of                       1     1     2     2    45     9   206     2     2    -7    1757
of                       1     1     2     2    51    11   153     0     0    -6    1757
marginalised             1     1    12    12    59    13   222     3     3    -8       1
marginalised             1     1    12    12    64    13   217     8     8    -5       1
community.               1     1    10     9    74    14   188     5     5   -10      10
community.               1     1    10     9    77    14   154     8     8    -3      10
community.               1     1    10     9    78    14   205     9     9    -1      10
evidence                 1     2     8     8     8    16   178     4     4   -99       8
the                      1     2     3     3    18    18   153     2     2   -10    3511
annual                   1     2     6     6    25    19   234     5     5    -7       5
Caravan                  1     2     7     7    32    20   190     5     5    -7       3
Show,                    1     2     5     4    39    21   194     4     4    -7      15
which                    1     2     5     5    46    22   183     5     5    -7     152
opened                   1     2     6     6    51    23   151     4     4    -5       5
Birmingham               1     2    10    10    61    25   164     4     4   -10       3
yesterday,               1     2    10     9    73    26   139     5     5   -12      16
traditional              1     3    11    11    21    30   256     9     9   -99       8
caravan,                 1     3     8     7    28    31   139     4     4    -7       3
caravan,                 1     3     8     7    32    31    58     8     8    -4       3
wheeled                  1     3     7     7    40    33   186     3     3    -8       2
kitchenette              1     3    11    11    48    34   207     3     3    -8       1
kitchenette              1     3    11    11    50    34   271     5     5    -2       1
kitchenette              1     3    11    11    52    34   132     7     7    -2       1
you                      1     3     3     3    63    36   167     1     1   -11     179
attach                   1     3     6     6    70    37    92     4     4    -7       1
the                      1     3     3     3    78    39   103     2     2    -8    3511
is                       1     4     2     2    15    44   159     0     0   -99     717
ousted                   1     4     6     6    24    46   193     0     0    -9       1
ousted                   1     4     6     6    30    46   219     6     6    -6       1
in                       1     4     2     2    40    49   147     2     2   -10    1091
the                      1     4     3     3    42    50    61     1     1    -2    3511
manner                   1     4     6     6    50    51   183     5     5    -8       4
red                      1     4     3     3    55    53    81     0     0    -5      12
squirrels                1     4     9     9    59    54   154     0     0    -4       1
squirrels                1     4     9     9    63    54   102     4     4    -4       1
grey                     1     4     4     4    74    56   178     2     2   -11       3
all-in-one               1     5    10    10    16    60   165     9     9   -99     -99
mobile                   1     5     6     6    20    61   210     2     2    -4      10
home.                    1     5     5     4    26    62   197     1     1    -6      19
all-in-one               1     5    10    10     9    60   215     2     2    17     -99
all-in-one               1     5    10    10    14    60   145     7     7    -5     -99
all-in-one               1     5    10    10    17    60   148    10    10    -3     -99
mobile                   1     5     6     6    19    61   117     1     1    -2      10
Caravanners              1     5    11    11    40    63   378     5     5   -21       1
have                     1     5     4     4    49    64   184     2     2    -9     361
been                     1     5     4     4    55    65   157     3     3    -6     178
despised                 1     5     8     8    63    67   261     4     4    -8       2
despised                 1     5     8     8    67    67   181     8     8    -4       2
minority                 1     5     8     8    73    68   246     5     5    -6       7
for                      1     5     3     3    79    69    52     2     2    -6     519
despised                 1     5     8     8    62    67    80     3     3    17       2
for                      1     5     3     3    79    69   121     2     2   -17     519
too                      2     1     3     3     1    70   142     1     1     0      56
long.                    2     1     5     4     7    71   138     3     3    -6      43
They                     2     1     4     4    13    72    58     3     3    -6     258
not                      2     1     3     3    19    74   196     0     0    -6     277
not                      2     1     3     3    20    74    60     1     1    -1     277
