WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
*Blink                   1   -99     0     0   -99   -99    60   -99   -99   -99     -99
renaissance              1     1    11    11     8     2   291     4     4   -99       1
renaissance              1     1    11    11    13     2   594     9     9    -5       1
children's               1     1    10    10    25     4   246     6     6   -12     -99
literature               1     1    10    10    36     5   162     6     6   -11      12
*Blink                   1   -99    10    10   -99   -99    73   -99   -99   -99     -99
turning                  1     1     7     7    47     7   243     3     3   -99       4
turning                  1     1     7     7    49     7    97     5     5    -2       4
be                       1     1     2     2    60    10   197     1     1   -11     423
the                      1     1     3     3    70    13   178     1     1   -10    3511
*Off-screen              1   -99     3     3   -99   -99   195   -99   -99   -99     -99
striking                 1     2     8     8     8    15   238     8     8   -99       4
characteristics          1     2    15    15    19    17   370     1     1   -11       1
characteristics          1     2    15    15    28    17   227    10    10    -9       1
times.                   1     2     6     5    43    20   285     2     2   -15      23
Whether                  1     2     7     7    48    21   290     0     0    -5      37
are                      1     2     3     3    59    23   209     0     0   -11     351
reassessing              1     2    11    11    68    24   179     5     5    -9       1
reassessing              1     2    11    11    65    24   168     2     2     3       1
the                      1     2     3     3    76    25   174     1     1   -11    3511
reassessing              1     2    11    11    72    24   155     9     9     4       1
*Off-screen              1   -99    11    11   -99   -99   197   -99   -99   -99     -99
achievements             1     3    12    12    10    26   163    10    10   -99       1
*Blink                   1   -99    12    12   -99   -99   127   -99   -99   -99     -99
past,                    1     3     5     4    21    29   243     1     1   -99      27
past,                    1     3     5     4    22    29   282     2     2    -1      27
the                      1     3     3     3    34    32   238     0     0   -12    3511
film                     1     3     4     4    42    33   170     4     4    -8      20
Lord                     1     3     4     4    50    36   188     0     0    -8       8
of                       1     3     2     2    57    37   184     2     2    -7    1757
Rings,                   1     3     6     5    67    39   146     5     5   -10       5
falling                  1     3     7     7    79    41   384     7     7   -12       5
with                     1     4     4     4     8    44    68     0     0   -99     393
*Blink                   1   -99     4     4   -99   -99   166   -99   -99   -99     -99
child-heroes             1     4    12    12    21    46   243     0     0   -99     -99
child-heroes             1     4    12    12    26    46    93     5     5    -5     -99
child-heroes             1     4    12    12    33    46   332    12    12    -7     -99
Potter,                  1     4     7     6    48    49    96     3     3   -15       3
Potter,                  1     4     7     6    47    49   162     2     2     1       3
Potter,                  1     4     7     6    51    49   165     6     6    -4       3
never                    1     4     5     5    63    52   202     0     0   -12      28
been                     1     4     4     4    73    53   177     4     4   -10     178
*Off-screen              1   -99     4     4   -99   -99   111   -99   -99   -99     -99
time                     1     5     4     4     9    55   195     1     1   -99     105
children's               1     5    10    10    24    57   214     6     6   -15     -99
literature               1     5    10    10    37    58   173     8     8   -13      12
could                    1     5     5     5    45    59   180     5     5    -8      84
such                     1     5     4     4    56    61   202     2     2   -11      87
attention.               1     5    10     9    63    62   306     4     4    -7      10
*Off-screen              1   -99    10     9   -99   -99   282   -99   -99   -99     -99
attention.               1     5    10     9    68    62   338     9     9   -99      10
*Off-screen              1   -99    10     9   -99   -99   246   -99   -99   -99     -99
six                      2     1     3     3     2    64    83     2     2     0      13
months                   2     1     6     6     7    65   346     3     3    -5      14
months                   2     1     6     6     9    65   158     5     5    -2      14
wrote                    2     1     5     5    18    68   242     1     1    -9      16
on                       2     1     2     2    25    69   244     2     2    -7     417
pages                    2     1     5     5    32    71   305     0     0    -7       8
pages                    2     1     5     5    37    71   109     5     5    -5       8
these                    2     1     5     5    30    70   226     4     4     7      73
pages                    2     1     5     5    37    71   237     5     5    -7       8
Philip                   2     1     6     6    46    73   206     3     3    -9       4
Pullman's                2     1     9     9    55    74   241     5     5    -9     -99
novel                    2     1     5     5    64    75   177     4     4    -9       7
Pullman's                2     1     9     9    58    74   100     8     8     6     -99
Amber                    2     1     5     5    73    77   263     3     3   -15       2
Amber                    2     1     5     5    75    77   132     5     5    -2       2
Spyglass                 2     2     8     8     8    78   222     8     8   -99       2
be                       2     2     2     2    16    80   106     1     1    -8     423
*Blink                   2   -99     2     2   -99   -99    82   -99   -99   -99     -99
worthy                   2     2     6     6    23    82   219     3     3   -99       1
winner                   2     2     6     6    29    83   219     2     2    -6       2
of                       2     2     2     2    34    84   177     0     0    -5    1757
Booker                   2     2     6     6    45    86   262     4     4   -11       1
Prize.                   2     2     6     5    53    87   175     5     5    -8       6
event                    2     2     5     5    65    90   384     3     3   -12       6
the                      2     2     3     3    61    89   257     3     3     4    3511
didn't                   2     2     6     6    76    92   247     5     5   -15     -99
shortlist,               2     3    10     9     9    95   117     0     0   -99       3
*Blink                   2   -99    10     9   -99   -99   115   -99   -99   -99     -99
to                       2     3     2     2    33    99   174     0     0   -99    1597
lived                    2     3     5     5    32    98   361     5     5     1       6
fight                    2     3     5     5    41   100   311     5     5    -9       5
to                       2     3     2     2    34    99   143     1     1     7    1597
another                  2     3     7     7    49   101   272     7     7   -15      33
Tuesday                  2     3     7     7    64   104   352     6     6   -15       2
Pullman                  2     3     7     7    78   106   193     5     5   -14       8
*Off-screen              2   -99     7     7   -99   -99    82   -99   -99   -99     -99
away                     2     4     4     4     9   108   226     2     2   -99      27
Whitbread                2     4     9     9    23   111   203     2     2   -14       1
Prize.                   2     4     6     5    32   112   301     1     1    -9       6
the                      2     4     3     3    20   110   428     3     3    12    3511
thrives                  2     4     7     7    55   115    60     2     2   -35       1
thrives                  2     4     7     7    54   115   182     1     1     1       1
thrives                  2     4     7     7    60   115   148     7     7    -6       1
prize                    2     4     5     5    52   114   172     5     5     8       6
thrives                  2     4     7     7    56   115   237     3     3    -4       1
prize                    2     4     5     5    50   114   265     3     3     6       6
the                      2     4     3     3    64   117   199     0     0   -14    3511
concept                  2     4     7     7    73   119   256     0     0    -9       3
*Off-screen              2   -99     7     7   -99   -99   139   -99   -99   -99     -99
neat                     2     4     4     4    71   118   266     3     3   -99       3
*Off-screen              2   -99     4     4   -99   -99   113   -99   -99   -99     -99
dividing                 2     5     8     8    11   122   117     2     2   -99       1
dividing                 2     5     8     8    17   122   423     8     8    -6       1
up                       2     5     2     2    24   124   185     0     0    -7     135
categories               2     5    10    10    32   126   190     0     0    -8       4
categories               2     5    10    10    41   126   306     9     9    -9       4
novel                    2     5     5     5    45   128   169     0     0    -4       7
categories               2     5    10    10    37   126   195     5     5     8       4
year,                    2     5     5     4    60   131   383     2     2   -23      51
novel                    2     5     5     5    46   128   290     1     1    14       7
children's               2     5    10    10    66   132   192     2     2   -20     -99
*Off-screen              2   -99    10    10   -99   -99   289   -99   -99   -99     -99
*Off-screen              2   -99    10    10   -99   -99   781   -99   -99   -99     -99
*Off-screen              2   -99    10    10   -99   -99    36   -99   -99   -99     -99
year,                    3     1     5     4    11   136   263     4     4     0      51
on                       3     1     2     2    21   139   287     1     1   -10     417
-                        3     1     1     1    23   140   263     0     0    -2     -99
breaking                 3     1     8     8    34   143   191     0     0   -11       6
breaking                 3     1     8     8    41   143   210     7     7    -7       6
categories               3     1    10    10    52   146   191     0     0   -11       4
categories               3     1    10    10    59   146   199     7     7    -7       4
overall                  3     1     7     7    71   149   203     0     0   -12       2
overall                  3     1     7     7    77   149   263     6     6    -6       2
That                     3     2     4     4     8   151   272     1     1   -99     871
unexpected               3     5    10    10    20   193    62     5     5   -99       4
that                     3     2     4     4    18   153    51     0     0   -99     871
that                     3     2     4     4    19   153   174     1     1    -1     871
these                    3     2     5     5    28   154   166     5     5    -9      73
judges                   3     2     6     6    34   155   182     5     5    -6       1
judges                   3     2     6     6    29   155   186     0     0     5       1
give                     3     2     4     4    43   157   185     1     1   -14      16
the                      3     2     3     3    50   158   251     3     3    -7    3511
award                    3     2     5     5    55   159   272     4     4    -5       4
Pullman                  3     2     7     7    67   162   134     0     0   -12       8
Philip                   3     2     6     6    62   161   211     2     2     5       4
Pullman                  3     2     7     7    73   162   236     6     6   -11       8
being                    3     3     5     5    10   164   234     2     2   -99      54
accused                  3     3     7     7    20   165   188     6     6   -10       3
