WORD                  TEXT  LINE  OLEN  WLEN  XPOS  WNUM  FDUR  OBLP  WDLP  LAUN    TXFR                                            
Barrister,               1     1    10     9     1     1   174     1     1     0       3
Barrister,               1     1    10     9     2     1   224     2     2    -1       3
Barrister,               1     1    10     9     1     1   280     1     1     1       3
Barrister,               1     1    10     9     4     1   105     4     4    -3       3
war                      1     1     3     3    13     2   102     2     2    -9      28
Trafalgar                1     5     9     9    19    52    62     4     4   -99     -99
hero,                    1     1     5     4    16     3   229     1     1   -99       3
politician.              1     1    11    10    23     4   241     2     2    -7       7
politician.              1     1    11    10    26     4   189     5     5    -3       7
Officially:              1     1    11    10    35     5   385     2     2    -9       2
*Blink                   1   -99    11    10   -99   -99   121   -99   -99   -99     -99
Officially:              1     1    11    10    43     5   198    10    10   -99       2
Officially:              1     1    11    10    39     5   161     6     6     4       2
murdered                 1     1     8     8    48     6   101     3     3    -9       3
murdered                 1     1     8     8    47     6    51     2     2     1       3
shudder.                 1     5     8     7    56    57    92     0     0   -99       1
Irish                    1     1     5     5    58     8   167     1     1   -99      19
by                       1     1     2     2    54     7   193     0     0     4     252
National                 1     1     8     8    65     9   207     2     2   -11      18
National                 1     1     8     8    64     9   133     1     1     1      18
Liberation               1     2    10    10     1    10   163     1     1   -99       2
Liberation               1     2    10    10    10    10   246    10    10    -9       2
30                       1     2     2     2    17    12   301     0     0    -7     -99
March                    1     2     5     5    21    13   175     1     1    -4       5
1979.                    1     2     5     4    26    14   128     0     0    -5     -99
office-workers           1     5    14    14    35    54    86     3     3   -99     -99
Unofficially:            1     2    13    12    34    15    67     2     2   -99       2
Unofficially:            1     2    13    12    33    15   110     1     1     1       2
Unofficially:            1     2    13    12    35    15   121     3     3    -2       2
Unofficially:            1     2    13    12    35    15   111     3     3     0       2
a                        1     2     1     1    46    16   322     0     0   -11    1434
who                      1     2     3     3    52    18   228     0     0    -6     157
knew                     1     2     4     4    57    19   264     1     1    -5       7
too                      1     2     3     3    61    20   200     0     0    -4      56
knew                     1     2     4     4    60    19   148     4     4     1       7
Unanswered               1     3    10    10     1    22    86     1     1   -99       2
*Blink                   1   -99    10    10   -99   -99   111   -99   -99   -99     -99
as                       1     5     2     2    14    51    73     2     2   -99     422
questions:               1     3    10     9    15    23    91     4     4   -99      10
questions:               1     3    10     9    15    23    75     4     4     0      10
was                      1     3     3     3    24    24   512     2     2    -9     383
involved                 1     3     8     8    31    26    95     2     2    -7      10
office-workers           1     5    14    14    42    54    69    10    10   -99     -99
dirty                    1     3     5     5    41    28   134     0     0   -99       4
office-workers           1     5    14    14    38    54   126     6     6   -99     -99
tricks                   1     3     6     6    47    29   105     0     0   -99       1
tricks                   1     3     6     6    47    29   146     0     0     0       1
tricks                   1     3     6     6    50    29   193     3     3    -3       1
and                      1     3     3     3    56    30   214     2     2    -6    1283
extreme                  1     3     7     7    58    31   189     0     0    -2       3
extreme                  1     3     7     7    65    31    94     7     7    -7       3
*Off-screen              1   -99     7     7   -99   -99   305   -99   -99   -99     -99
conspiracies?            1     4    13    12    13    33   218    13    13   -99       1
Why                      1     4     3     3    17    34   221     3     3    -4      35
have                     1     4     4     4    25    37    79     0     0    -8     361
have                     1     4     4     4    29    37   143     4     4    -4     361
have                     1     4     4     4    28    37    89     3     3     1     361
he                       1     4     2     2    22    36   165     0     0     6     265
die?                     1     4     4     3    34    39   203     1     1   -12       5
And                      1     4     3     3    40    40   236     2     2    -6    1283
the                      1     4     3     3    48    42   286     3     3    -8    3511
story                    1     4     5     5    51    43   187     2     2    -3      14
about                    1     4     5     5    57    44   229     2     2    -6     164
be                       1     4     2     2    65    46   489     1     1    -8     423
to                       1     4     2     2    61    45   202     0     0     4    1597
revealed?                1     4     9     8    71    47   233     4     4   -10       9
*Off-screen              1   -99     9     8   -99   -99   109   -99   -99   -99     -99
that?'                   2     1     6     4     1    60   230     1     1     0     871
was                      2     1     3     3     8    61    72     1     1    -7     383
*Blink                   2   -99     3     3   -99   -99    94   -99   -99   -99     -99
question                 2     1     8     8    16    63   243     1     1   -99      12
